TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-10-04 16:55:36.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-D2BD
2025-10-04 16:55:36.798,1.194619954467756,0,0,1.086481010592766,0.6122397056908127,0,0,0.3018814934635018,0.9092360411321773,0,0,0.960370887276365,0.7282689446205345,0,0,0.6288098254111081,0.5641246990077937,0,0,0.4978327313614906,788.5347985347986,854.6153846153846,373.919413919414,786.5201465201466,693.040293040293,-0.463806,0.185791,0.877869,2.078552,-4.538422,-0.239258,2041245.421245,130717875.457875,28927985.347985,121.100647,1,1,1,1,1,25.000000
2025-10-04 16:55:36.798,1.194619954467756,0,0,1.086481010592766,0.6122397056908127,0,0,0.3018814934635018,0.9092360411321773,0,0,0.960370887276365,0.7282689446205345,0,0,0.6288098254111081,0.5641246990077937,0,0,0.4978327313614906,796.996336996337,871.1355311355312,429.1208791208791,788.1318681318681,660.8058608058608,-0.463806,0.185791,0.877869,2.078552,-4.538422,-0.239258,2041245.421245,130717875.457875,28927985.347985,121.100647,1,1,1,1,1,25.000000
2025-10-04 16:55:36.798,1.194619954467756,0,0,1.086481010592766,0.6122397056908127,0,0,0.3018814934635018,0.9092360411321773,0,0,0.960370887276365,0.7282689446205345,0,0,0.6288098254111081,0.5641246990077937,0,0,0.4978327313614906,795.7875457875458,865.0915750915751,447.6556776556777,779.6703296703297,629.3772893772893,-0.463806,0.185791,0.877869,2.078552,-4.538422,-0.239258,2041245.421245,130717875.457875,28927985.347985,121.100647,1,1,1,1,1,25.000000
2025-10-04 16:55:36.798,1.194619954467756,0,0,1.086481010592766,0.6122397056908127,0,0,0.3018814934635018,0.9092360411321773,0,0,0.960370887276365,0.7282689446205345,0,0,0.6288098254111081,0.5641246990077937,0,0,0.4978327313614906,796.5934065934066,843.7362637362637,420.2564102564103,779.2673992673992,624.1391941391942,-0.463806,0.185791,0.877869,2.078552,-4.538422,-0.239258,2041245.421245,130717875.457875,28927985.347985,121.100647,1,1,1,1,1,25.000000
2025-10-04 16:55:36.799,1.194619954467756,0,0,1.086481010592766,0.6122397056908127,0,0,0.3018814934635018,0.9092360411321773,0,0,0.960370887276365,0.7282689446205345,0,0,0.6288098254111081,0.5641246990077937,0,0,0.4978327313614906,786.9230769230769,843.7362637362637,401.7216117216117,780.0732600732601,720.8424908424909,-0.463806,0.185791,0.877869,2.078552,-4.538422,-0.239258,2041245.421245,130717875.457875,28927985.347985,121.100647,1,1,1,1,1,25.000000
2025-10-04 16:55:36.799,1.194619954467756,0,0,1.086481010592766,0.6122397056908127,0,0,0.3018814934635018,0.9092360411321773,0,0,0.960370887276365,0.7282689446205345,0,0,0.6288098254111081,0.5641246990077937,0,0,0.4978327313614906,782.4908424908425,853.0036630036631,377.1428571428572,791.7582417582418,802.6373626373627,-0.463806,0.185791,0.877869,2.078552,-4.538422,-0.239258,2041245.421245,130717875.457875,28927985.347985,121.100647,1,1,1,1,1,25.000000
2025-10-04 16:55:36.799,1.194619954467756,0,0,1.086481010592766,0.6122397056908127,0,0,0.3018814934635018,0.9092360411321773,0,0,0.960370887276365,0.7282689446205345,0,0,0.6288098254111081,0.5641246990077937,0,0,0.4978327313614906,798.6080586080586,845.7509157509157,367.8754578754579,807.8754578754579,718.8278388278388,-0.463806,0.185791,0.877869,2.078552,-4.538422,-0.239258,2041245.421245,130717875.457875,28927985.347985,121.100647,1,1,1,1,1,25.000000
2025-10-04 16:55:36.799,1.194619954467756,0,0,1.086481010592766,0.6122397056908127,0,0,0.3018814934635018,0.9092360411321773,0,0,0.960370887276365,0.7282689446205345,0,0,0.6288098254111081,0.5641246990077937,0,0,0.4978327313614906,806.6666666666667,841.3186813186813,380.7692307692308,809.0842490842491,691.025641025641,-0.463806,0.185791,0.877869,2.078552,-4.538422,-0.239258,2041245.421245,130717875.457875,28927985.347985,121.100647,1,1,1,1,1,25.000000
2025-10-04 16:55:36.799,1.194619954467756,0,0,1.086481010592766,0.6122397056908127,0,0,0.3018814934635018,0.9092360411321773,0,0,0.960370887276365,0.7282689446205345,0,0,0.6288098254111081,0.5641246990077937,0,0,0.4978327313614906,803.8461538461539,824.7985347985348,276.007326007326,804.2490842490843,994.8351648351648,-0.463806,0.185791,0.877869,2.078552,-4.538422,-0.239258,2041245.421245,130717875.457875,28927985.347985,121.100647,1,1,1,1,1,25.000000
2025-10-04 16:55:36.799,1.194619954467756,0,0,1.086481010592766,0.6122397056908127,0,0,0.3018814934635018,0.9092360411321773,0,0,0.960370887276365,0.7282689446205345,0,0,0.6288098254111081,0.5641246990077937,0,0,0.4978327313614906,797.3992673992674,856.2271062271062,294.1391941391942,801.4285714285714,1025.457875457875,-0.463806,0.185791,0.877869,2.078552,-4.538422,-0.239258,2041245.421245,130717875.457875,28927985.347985,121.100647,1,1,1,1,1,25.000000
2025-10-04 16:55:36.800,1.194619954467756,0,0,1.086481010592766,0.6122397056908127,0,0,0.3018814934635018,0.9092360411321773,0,0,0.960370887276365,0.7282689446205345,0,0,0.6288098254111081,0.5641246990077937,0,0,0.4978327313614906,788.5347985347986,880,448.8644688644689,793.7728937728938,637.032967032967,-0.463806,0.185791,0.877869,2.078552,-4.538422,-0.239258,2041245.421245,130717875.457875,28927985.347985,121.100647,1,1,1,1,1,25.000000
2025-10-04 16:55:36.800,1.194619954467756,0,0,1.086481010592766,0.6122397056908127,0,0,0.3018814934635018,0.9092360411321773,0,0,0.960370887276365,0.7282689446205345,0,0,0.6288098254111081,0.5641246990077937,0,0,0.4978327313614906,789.3406593406594,841.7216117216118,363.0402930402931,793.7728937728938,622.5274725274726,-0.463806,0.185791,0.877869,2.078552,-4.538422,-0.239258,2041245.421245,130717875.457875,28927985.347985,121.100647,1,1,1,1,1,25.000000
2025-10-04 16:55:36.800,1.194619954467756,0,0,1.086481010592766,0.6122397056908127,0,0,0.3018814934635018,0.9092360411321773,0,0,0.960370887276365,0.7282689446205345,0,0,0.6288098254111081,0.5641246990077937,0,0,0.4978327313614906,794.981684981685,847.3626373626374,361.0256410256411,794.5787545787546,712.3809523809524,-0.457397,0.185242,0.890503,2.691650,-4.501038,-0.336456,2041245.421245,130717875.457875,28927985.347985,121.100647,1,1,1,1,1,25.000000
2025-10-04 16:55:36.800,1.194619954467756,0,0,1.086481010592766,0.6122397056908127,0,0,0.3018814934635018,0.9092360411321773,0,0,0.960370887276365,0.7282689446205345,0,0,0.6288098254111081,0.5641246990077937,0,0,0.4978327313614906,801.8315018315019,860.2564102564103,470.6227106227107,790.5494505494506,688.2051282051282,-0.457397,0.185242,0.890503,2.691650,-4.501038,-0.336456,2041245.421245,130717875.457875,28927985.347985,121.100647,1,1,1,1,1,25.000000
2025-10-04 16:55:36.800,1.194619954467756,0,0,1.086481010592766,0.6122397056908127,0,0,0.3018814934635018,0.9092360411321773,0,0,0.960370887276365,0.7282689446205345,0,0,0.6288098254111081,0.5641246990077937,0,0,0.4978327313614906,805.4578754578755,855.8241758241759,437.5824175824176,783.6996336996338,651.1355311355312,-0.457397,0.185242,0.890503,2.691650,-4.501038,-0.336456,2041245.421245,130717875.457875,28927985.347985,121.100647,1,1,1,1,1,25.000000
