unix_ms,unix_ms,unix_ms,unix_ms,frame,rel_timestamp,event,overlap_counter
1758752980912,5557,0,Start,0
1758752986801,5732,5.889114,Overlap,1
1758752988023,5767,7.110977,Overlap,2
1758752989252,5801,8.340302,Overlap,3
1758752990463,5835,9.548691,Overlap,4
1758752992472,5889,11.55998,End,4
