unix_ms,unix_ms,unix_ms,unix_ms,unix_ms,frame,rel_timestamp,event,overlap_counter
1758753003604,6209,0,Start,0
1758753010799,6401,7.198105,Overlap,1
1758753012094,6436,8.491104,Overlap,2
1758753013351,6470,9.749908,Overlap,3
1758753014574,6502,10.97266,Overlap,4
1758753016596,6554,12.99188,End,4
