unix_ms,unix_ms,unix_ms,frame,rel_timestamp,event,overlap_counter
1758752956521,4885,0,Start,0
1758752962452,5051,5.929642,Overlap,1
1758752963706,5084,7.18541,Overlap,2
1758752964911,5117,8.391083,Overlap,3
1758752966141,5151,9.62085,Overlap,4
1758752968144,5206,11.62413,End,4
