unix_ms,unix_ms,unix_ms,unix_ms,unix_ms,frame,rel_timestamp,event,overlap_counter
1758744849111,5924,0,Start,0
1758744854991,6109,5.881607,Overlap,1
1758744856222,6145,7.112442,Overlap,2
1758744857419,6180,8.309952,Overlap,3
1758744858668,6215,9.558823,Overlap,4
1758744860677,6273,11.56783,End,4
