unix_ms,unix_ms,unix_ms,frame,rel_timestamp,event,overlap_counter
1758744798343,4358,0,Start,0
1758744804251,4544,5.909485,Overlap,1
1758744805509,4587,7.168762,Overlap,2
1758744806711,4630,8.368805,Overlap,3
1758744807960,4675,9.619476,Overlap,4
1758744809964,4745,11.62309,End,4
