frame,timestamp,id,Label,pos_x,pos_y,for_x,for_y,deltaTime,frameRateRaw,frameRateSmooth,totalActiveAgents
1251,0.2301655,-668,Pedestrian,18.69344,11.67601,-0.07407974,0.9972523,0.0156899,63.73528,55.18345,1
1251,0.2301655,-870,PedestrianHead,18.70685,11.69011,-0.03358897,0.9901603,0.0156899,63.73528,55.18345,1
1252,0.2717342,-668,Pedestrian,18.69252,11.68662,-0.08625863,0.9962728,0.02077464,48.13562,53.17817,1
1252,0.2717342,-870,PedestrianHead,18.70687,11.70104,-0.05127629,0.9890507,0.02077464,48.13562,53.17817,1
1253,0.2909145,-668,Pedestrian,18.68969,11.71122,-0.1143109,0.993445,0.04156787,24.05704,39.21626,1
1253,0.2909145,-870,PedestrianHead,18.70571,11.72681,-0.08680458,0.9859939,0.04156787,24.05704,39.21626,1
1254,0.316576,-668,Pedestrian,18.68813,11.72328,-0.1280049,0.9917735,0.01918073,52.13565,42.91206,1
1254,0.316576,-870,PedestrianHead,18.70391,11.73983,-0.1148371,0.9823557,0.01918073,52.13565,42.91206,1
1255,0.3357162,-668,Pedestrian,18.68554,11.74068,-0.1476673,0.9890371,0.02566078,38.96997,39.93709,1
1255,0.3357162,-870,PedestrianHead,18.70172,11.75914,-0.1462399,0.9774718,0.02566078,38.96997,39.93709,1
1256,0.3601151,-668,Pedestrian,18.68328,11.75435,-0.1630553,0.9866169,0.01914146,52.24262,48.23943,1
1256,0.3601151,-870,PedestrianHead,18.69899,11.77418,-0.1724362,0.9726172,0.01914146,52.24262,48.23943,1
1257,0.3773689,-668,Pedestrian,18.67981,11.77287,-0.1838301,0.982958,0.02439834,40.9864,43.95998,1
1257,0.3773689,-870,PedestrianHead,18.69524,11.79451,-0.2049995,0.9657016,0.02439834,40.9864,43.95998,1
1258,0.3972912,-668,Pedestrian,18.67704,11.78652,-0.1990743,0.9799844,0.01725396,57.95771,51.7233,1
1258,0.3972912,-870,PedestrianHead,18.69143,11.8091,-0.2312125,0.9593238,0.01725396,57.95771,51.7233,1
1259,0.4162521,-668,Pedestrian,18.67337,11.80299,-0.2174094,0.9760805,0.01992245,50.19463,50.68191,1
1259,0.4162521,-870,PedestrianHead,18.6862,11.82564,-0.2572038,0.9527504,0.01992245,50.19463,50.68191,1
1260,0.4368629,-668,Pedestrian,18.66942,11.81929,-0.2354986,0.9718747,0.01896115,52.73942,53.01964,1
1260,0.4368629,-870,PedestrianHead,18.67989,11.84141,-0.2824854,0.9458208,0.01896115,52.73942,53.01964,1
1261,0.4561977,-668,Pedestrian,18.66454,11.83774,-0.2558973,0.966704,0.0206112,48.51731,50.11941,1
1261,0.4561977,-870,PedestrianHead,18.67198,11.85891,-0.3115132,0.9370614,0.0206112,48.51731,50.11941,1
1262,0.473938,-668,Pedestrian,18.6594,11.85567,-0.2756469,0.9612589,0.01933396,51.72246,50.96431,1
1262,0.473938,-870,PedestrianHead,18.6631,11.87499,-0.3408172,0.9273503,0.01933396,51.72246,50.96431,1
1263,0.496109,-668,Pedestrian,18.65418,11.87263,-0.2942634,0.9557244,0.01774058,56.36796,53.40418,1
1263,0.496109,-870,PedestrianHead,18.65381,11.88934,-0.3688429,0.9171889,0.01774058,56.36796,53.40418,1
1264,0.5137386,-668,Pedestrian,18.64681,11.89458,-0.3182892,0.9479937,0.0221713,45.10335,49.80656,1
1264,0.5137386,-870,PedestrianHead,18.64213,11.90792,-0.4018922,0.9038873,0.0221713,45.10335,49.80656,1
1265,0.5318756,-668,Pedestrian,18.64038,11.9125,-0.3378198,0.9412108,0.0176299,56.72183,53.16551,1
1265,0.5318756,-870,PedestrianHead,18.6305,11.9213,-0.4330466,0.8900572,0.0176299,56.72183,53.16551,1
1266,0.5537968,-668,Pedestrian,18.63312,11.93139,-0.3583544,0.9335856,0.0181361,55.13866,53.60655,1
1266,0.5537968,-870,PedestrianHead,18.61928,11.93707,-0.4632501,0.8748938,0.0181361,55.13866,53.60655,1
1267,0.5707054,-668,Pedestrian,18.62336,11.95487,-0.383797,0.9234175,0.02192193,45.61642,50.69418,1
1267,0.5707054,-870,PedestrianHead,18.60676,11.959,-0.4986854,0.8549113,0.02192193,45.61642,50.69418,1
1268,0.5875702,-668,Pedestrian,18.61522,11.97334,-0.4037215,0.9148819,0.01690766,59.14479,54.28506,1
1268,0.5875702,-870,PedestrianHead,18.59609,11.97642,-0.5299065,0.8354787,0.01690766,59.14479,54.28506,1
1269,0.6091633,-668,Pedestrian,18.60644,11.99208,-0.4238936,0.905712,0.01686542,59.29292,56.51318,1
1269,0.6091633,-870,PedestrianHead,18.58575,11.99384,-0.5580322,0.8167356,0.01686542,59.29292,56.51318,1
1270,0.626709,-668,Pedestrian,18.59412,12.01659,-0.4492706,0.8933957,0.02159255,46.31226,52.77297,1
1270,0.626709,-870,PedestrianHead,18.57242,12.01661,-0.5904275,0.793529,0.02159255,46.31226,52.77297,1
1271,0.6438465,-668,Pedestrian,18.58337,12.03683,-0.4691245,0.8831321,0.01754599,56.99308,54.2488,1
1271,0.6438465,-870,PedestrianHead,18.56062,12.03545,-0.6156397,0.7738553,0.01754599,56.99308,54.2488,1
1272,0.6614628,-668,Pedestrian,18.57217,12.05687,-0.4878178,0.8729455,0.01713802,58.34979,55.53527,1
1272,0.6614628,-870,PedestrianHead,18.54891,12.05402,-0.635829,0.7571557,0.01713802,58.34979,55.53527,1
1273,0.6806087,-668,Pedestrian,18.5599,12.07776,-0.5063277,0.8623412,0.0176161,56.76627,57.28669,1
1273,0.6806087,-870,PedestrianHead,18.53642,12.07331,-0.6535945,0.7417248,0.0176161,56.76627,57.28669,1
1274,0.697876,-668,Pedestrian,18.54568,12.10078,-0.5257145,0.8506612,0.01914495,52.23309,54.81639,1
1274,0.697876,-870,PedestrianHead,18.52215,12.09452,-0.6701517,0.7266878,0.01914495,52.23309,54.81639,1
1275,0.7146931,-668,Pedestrian,18.53212,12.12178,-0.5425257,0.8400393,0.01726755,57.91209,55.97923,1
1275,0.7146931,-870,PedestrianHead,18.5084,12.11377,-0.6846479,0.7129582,0.01726755,57.91209,55.97923,1
1276,0.7317066,-668,Pedestrian,18.51821,12.14244,-0.5583155,0.8296287,0.01681682,59.46426,57.55238,1
1276,0.7317066,-870,PedestrianHead,18.49339,12.13132,-0.6942828,0.7037008,0.01681682,59.46426,57.55238,1
1277,0.7503872,-668,Pedestrian,18.50342,12.16356,-0.57373,0.8190445,0.01701474,58.77256,58.80798,1
1277,0.7503872,-870,PedestrianHead,18.47725,12.14927,-0.7024415,0.6956719,0.01701474,58.77256,58.80798,1
1278,0.7672768,-668,Pedestrian,18.48631,12.18697,-0.5900385,0.8073751,0.01867927,53.53527,56.29226,1
1278,0.7672768,-870,PedestrianHead,18.45856,12.16939,-0.710549,0.6874938,0.01867927,53.53527,56.29226,1
1279,0.784256,-668,Pedestrian,18.47036,12.208,-0.604217,0.7968198,0.01689047,59.20498,57.41759,1
1279,0.784256,-870,PedestrianHead,18.44067,12.18712,-0.7172967,0.6804657,0.01689047,59.20498,57.41759,1
1280,0.8013344,-668,Pedestrian,18.45396,12.22886,-0.618179,0.7860374,0.01697974,58.89371,57.91541,1
1280,0.8013344,-870,PedestrianHead,18.42237,12.20494,-0.7239372,0.673368,0.01697974,58.89371,57.91541,1
1281,0.8201618,-668,Pedestrian,18.43709,12.24954,-0.6320274,0.774946,0.01707776,58.55568,58.78695,1
1281,0.8201618,-870,PedestrianHead,18.40361,12.22298,-0.7310433,0.6655293,0.01707776,58.55568,58.78695,1
1282,0.8371563,-668,Pedestrian,18.41805,12.27197,-0.6470641,0.7624356,0.01882755,53.11364,55.90227,1
1282,0.8371563,-870,PedestrianHead,18.38286,12.24325,-0.7397993,0.6555893,0.01882755,53.11364,55.90227,1
1283,0.8552971,-668,Pedestrian,18.40051,12.29191,-0.6604235,0.7508934,0.01699333,58.8466,57.06853,1
1283,0.8552971,-870,PedestrianHead,18.36384,12.26149,-0.7487075,0.6451203,0.01699333,58.8466,57.06853,1
1284,0.8709145,-668,Pedestrian,18.38139,12.31284,-0.6744582,0.7383131,0.01814157,55.12203,55.83773,1
1284,0.8709145,-870,PedestrianHead,18.34356,12.28175,-0.7591275,0.6323898,0.01814157,55.12203,55.83773,1
1285,0.8902874,-668,Pedestrian,18.36464,12.33059,-0.6863486,0.7272727,0.01561755,64.03052,60.32119,1
1285,0.8902874,-870,PedestrianHead,18.3258,12.29922,-0.7690472,0.6197295,0.01561755,64.03052,60.32119,1
1286,0.9085255,-668,Pedestrian,18.34343,12.35219,-0.700846,0.7133126,0.01937203,51.62081,56.04397,1
1286,0.9085255,-870,PedestrianHead,18.30414,12.32112,-0.7810378,0.604021,0.01937203,51.62081,56.04397,1
1287,0.9245377,-668,Pedestrian,18.32307,12.37214,-0.7142355,0.6999054,0.01823828,54.82972,55.70721,1
1287,0.9245377,-870,PedestrianHead,18.28356,12.34112,-0.7923973,0.5886023,0.01823828,54.82972,55.70721,1
1288,0.9414978,-668,Pedestrian,18.30491,12.38935,-0.72578,0.6879269,0.01601271,62.45039,57.99828,1
1288,0.9414978,-870,PedestrianHead,18.26539,12.35841,-0.8033196,0.5731951,0.01601271,62.45039,57.99828,1
1289,0.9599724,-668,Pedestrian,18.28535,12.40724,-0.7377889,0.6750315,0.01696099,58.95882,59.18047,1
1289,0.9599724,-870,PedestrianHead,18.24634,12.37655,-0.8146224,0.5568597,0.01696099,58.95882,59.18047,1
1290,0.9767761,-668,Pedestrian,18.26368,12.42632,-0.7506082,0.6607475,0.0184737,54.13101,57.24323,1
1290,0.9767761,-870,PedestrianHead,18.22542,12.39619,-0.8266478,0.5388814,0.0184737,54.13101,57.24323,1
1291,0.9942532,-668,Pedestrian,18.24367,12.44332,-0.7620289,0.647543,0.01680412,59.50922,57.78568,1
1291,0.9942532,-870,PedestrianHead,18.20598,12.414,-0.8379222,0.52127,0.01680412,59.50922,57.78568,1
1292,1.010607,-668,Pedestrian,18.22254,12.46063,-0.7736607,0.6336001,0.0174774,57.21676,57.28735,1
1292,1.010607,-870,PedestrianHead,18.18587,12.43224,-0.8487758,0.503745,0.0174774,57.21676,57.28735,1
1293,1.029917,-668,Pedestrian,18.2025,12.47648,-0.7843139,0.6203643,0.01635386,61.14766,59.6407,1
1293,1.029917,-870,PedestrianHead,18.16687,12.4488,-0.8584831,0.4873677,0.01635386,61.14766,59.6407,1
1294,1.046785,-668,Pedestrian,18.17846,12.49472,-0.7966002,0.6045066,0.01930891,51.78957,55.68243,1
1294,1.046785,-870,PedestrianHead,18.14448,12.46767,-0.8686587,0.4695364,0.01930891,51.78957,55.68243,1
1295,1.063059,-668,Pedestrian,18.15718,12.51029,-0.8070711,0.5904542,0.01686792,59.28414,57.40847,1
1295,1.063059,-870,PedestrianHead,18.12463,12.48369,-0.8768137,0.4543443,0.01686792,59.28414,57.40847,1
1296,1.085697,-668,Pedestrian,18.13641,12.52495,-0.8169392,0.5767239,0.016275,61.44393,58.86512,1
1296,1.085697,-870,PedestrianHead,18.10524,12.49876,-0.8842368,0.4396787,0.016275,61.44393,58.86512,1
1297,1.102602,-668,Pedestrian,18.10703,12.54467,-0.830276,0.5573524,0.02263776,44.17398,52.377,1
1297,1.102602,-870,PedestrianHead,18.07824,12.51919,-0.8929853,0.4212049,0.02263776,44.17398,52.377,1
1298,1.119383,-668,Pedestrian,18.08485,12.55901,-0.8399362,0.5426853,0.01690443,59.1561,55.11903,1
1298,1.119383,-870,PedestrianHead,18.05694,12.53397,-0.8992262,0.4065084,0.01690443,59.1561,55.11903,1
1299,1.136446,-668,Pedestrian,18.06258,12.57285,-0.8492691,0.5279602,0.01678037,59.59346,56.37836,1
1299,1.136446,-870,PedestrianHead,18.03521,12.54817,-0.9050771,0.3917913,0.01678037,59.59346,56.37836,1
1300,1.173536,-668,Pedestrian,18.03968,12.58653,-0.8584952,0.5128217,0.01706401,58.60286,59.01069,1
1300,1.173536,-870,PedestrianHead,18.01267,12.5621,-0.9110253,0.3762014,0.01706401,58.60286,59.01069,1
1301,1.192158,-668,Pedestrian,17.98883,12.61434,-0.8773659,0.479822,0.03708943,26.96186,42.98048,1
1301,1.192158,-870,PedestrianHead,17.96273,12.58948,-0.9248239,0.3380179,0.03708943,26.96186,42.98048,1
1302,1.218628,-668,Pedestrian,17.96304,12.62781,-0.8863678,0.4629818,0.01862318,53.69653,46.65739,1
1302,1.218628,-870,PedestrianHead,17.93663,12.60281,-0.933549,0.3105406,0.01862318,53.69653,46.65739,1
1303,1.246815,-668,Pedestrian,17.92587,12.64596,-0.8986222,0.4387234,0.02646953,37.77928,40.39097,1
1303,1.246815,-870,PedestrianHead,17.89889,12.62115,-0.9446434,0.2722673,0.02646953,37.77928,40.39097,1
1304,1.274815,-668,Pedestrian,17.88574,12.66413,-0.910956,0.4125037,0.02818568,35.47901,39.81259,1
1304,1.274815,-870,PedestrianHead,17.85715,12.6388,-0.9544526,0.2322575,0.02818568,35.47901,39.81259,1
1305,1.302439,-668,Pedestrian,17.84538,12.68102,-0.922464,0.3860831,0.02800073,35.71335,36.05623,1
1305,1.302439,-870,PedestrianHead,17.81535,12.65387,-0.9619132,0.1953471,0.02800073,35.71335,36.05623,1
1306,1.330217,-668,Pedestrian,17.8051,12.69655,-0.9330776,0.359675,0.02762511,36.19896,35.90929,1
1306,1.330217,-870,PedestrianHead,17.77443,12.66657,-0.9676904,0.1604556,0.02762511,36.19896,35.90929,1
1307,1.358147,-668,Pedestrian,17.76416,12.711,-0.9429973,0.3328007,0.02777709,36.0009,36.0028,1
1307,1.358147,-870,PedestrianHead,17.7336,12.67788,-0.9725749,0.125059,0.02777709,36.0009,36.0028,1
1308,1.386106,-668,Pedestrian,17.7226,12.72433,-0.9521996,0.3054767,0.02793057,35.80306,35.94159,1
1308,1.386106,-870,PedestrianHead,17.69212,12.6879,-0.9762744,0.09093088,0.02793057,35.80306,35.94159,1
1309,1.401852,-668,Pedestrian,17.68063,12.73647,-0.9606258,0.2778453,0.02795974,35.76571,35.82395,1
1309,1.401852,-870,PedestrianHead,17.65065,12.69713,-0.9783589,0.05763292,0.02795974,35.76571,35.82395,1
1310,1.427635,-668,Pedestrian,17.65688,12.74292,-0.9650197,0.2621774,0.01574505,63.51201,49.64633,1
1310,1.427635,-870,PedestrianHead,17.62718,12.70199,-0.9790236,0.03723544,0.01574505,63.51201,49.64633,1
1311,1.455969,-668,Pedestrian,17.61773,12.75244,-0.9716679,0.2363505,0.02578219,38.78646,45.59998,1
1311,1.455969,-870,PedestrianHead,17.58951,12.7086,-0.9796384,0.005369723,0.02578219,38.78646,45.59998,1
1312,1.471745,-668,Pedestrian,17.57442,12.76164,-0.9781817,0.2077513,0.02833469,35.29243,41.98456,1
1312,1.471745,-870,PedestrianHead,17.54575,12.71481,-0.9793923,-0.02803648,0.02833469,35.29243,41.98456,1
1313,1.497137,-668,Pedestrian,17.55023,12.76637,-0.9814445,0.1917464,0.01577531,63.39018,50.04012,1
1313,1.497137,-870,PedestrianHead,17.52095,12.71782,-0.9785677,-0.04859102,0.01577531,63.39018,50.04012,1
1314,1.513245,-668,Pedestrian,17.5111,12.77295,-0.9861493,0.1658602,0.02539255,39.38162,45.76635,1
1314,1.513245,-870,PedestrianHead,17.48116,12.72142,-0.9768186,-0.07939851,0.02539255,39.38162,45.76635,1
1315,1.538416,-668,Pedestrian,17.48621,12.77671,-0.9887806,0.1493751,0.01610771,62.08207,55.53356,1
1315,1.538416,-870,PedestrianHead,17.45664,12.72324,-0.9752577,-0.09884202,0.01610771,62.08207,55.53356,1
1316,1.555559,-668,Pedestrian,17.44717,12.78157,-0.9923424,0.1235178,0.02517063,39.72885,46.36537,1
1316,1.555559,-870,PedestrianHead,17.4191,12.72524,-0.9720783,-0.1296068,0.02517063,39.72885,46.36537,1
1317,1.580776,-668,Pedestrian,17.42053,12.78441,-0.9943819,0.1058522,0.01714485,58.32657,53.49835,1
1317,1.580776,-870,PedestrianHead,17.39415,12.72641,-0.969546,-0.1501325,0.01714485,58.32657,53.49835,1
1318,1.597067,-668,Pedestrian,17.38125,12.78755,-0.996811,0.0797981,0.02521677,39.65614,45.27181,1
1318,1.597067,-870,PedestrianHead,17.35827,12.72756,-0.9650795,-0.1803758,0.02521677,39.65614,45.27181,1
1319,1.622992,-668,Pedestrian,17.35584,12.78915,-0.9980177,0.06293422,0.01629011,61.38696,54.25563,1
1319,1.622992,-870,PedestrianHead,17.33532,12.72818,-0.9613892,-0.2009459,0.01629011,61.38696,54.25563,1
1320,1.638973,-668,Pedestrian,17.31536,12.79062,-0.99935,0.0360508,0.02592537,38.57226,45.63345,1
1320,1.638973,-870,PedestrianHead,17.2988,12.72846,-0.9544542,-0.2337172,0.02592537,38.57226,45.63345,1
1321,1.6649,-668,Pedestrian,17.29039,12.7911,-0.9998106,0.01946372,0.01598031,62.57699,55.13757,1
1321,1.6649,-870,PedestrianHead,17.27623,12.7283,-0.9496235,-0.2533935,0.01598031,62.57699,55.13757,1
1322,1.680534,-668,Pedestrian,17.24987,12.7908,-0.9999721,-0.007463932,0.02592657,38.57048,45.77279,1
1322,1.680534,-870,PedestrianHead,17.24021,12.72703,-0.941532,-0.2826532,0.02592657,38.57048,45.77279,1
1323,1.706495,-668,Pedestrian,17.22545,12.79022,-0.9997191,-0.02370191,0.01563479,63.95991,56.0665,1
1323,1.706495,-870,PedestrianHead,17.21809,12.72602,-0.9370067,-0.2974244,0.01563479,63.95991,56.0665,1
1324,1.73411,-668,Pedestrian,17.18493,12.78817,-0.9987163,-0.05065334,0.02596078,38.51964,46.16189,1
1324,1.73411,-870,PedestrianHead,17.18105,12.72359,-0.9295196,-0.3197519,0.02596078,38.51964,46.16189,1
1325,1.762285,-668,Pedestrian,17.14191,12.78474,-0.9968522,-0.07928455,0.02761506,36.21213,42.45394,1
1325,1.762285,-870,PedestrianHead,17.14151,12.72028,-0.9219919,-0.3403184,0.02761506,36.21213,42.45394,1
1326,1.778656,-668,Pedestrian,17.09812,12.78018,-0.9946236,-0.1035559,0.0281763,35.49081,36.31297,1
1326,1.778656,-870,PedestrianHead,17.09864,12.71492,-0.9160072,-0.3546363,0.0281763,35.49081,36.31297,1
1327,1.803783,-668,Pedestrian,17.07267,12.77753,-0.9946236,-0.1035559,0.01636974,61.08832,48.43383,1
1327,1.803783,-870,PedestrianHead,17.07227,12.71195,-0.9177422,-0.3490607,0.01636974,61.08832,48.43383,1
1328,1.831905,-668,Pedestrian,17.03362,12.77347,-0.9946236,-0.1035559,0.02512776,39.79662,45.32297,1
1328,1.831905,-870,PedestrianHead,17.03181,12.70745,-0.9209961,-0.3388344,0.02512776,39.79662,45.32297,1
1329,1.847513,-668,Pedestrian,16.98991,12.76892,-0.9946236,-0.1035559,0.02812146,35.56003,41.93667,1
1329,1.847513,-870,PedestrianHead,16.98964,12.70382,-0.933241,-0.3076924,0.02812146,35.56003,41.93667,1
1330,1.87273,-668,Pedestrian,16.96564,12.76639,-0.9946236,-0.1035559,0.01560875,64.06663,50.66065,1
1330,1.87273,-870,PedestrianHead,16.96795,12.70266,-0.9433309,-0.2812293,0.01560875,64.06663,50.66065,1
1331,1.890755,-668,Pedestrian,16.92645,12.76231,-0.9946237,-0.103556,0.02521693,39.6559,46.15995,1
1331,1.890755,-870,PedestrianHead,16.92942,12.69989,-0.9493796,-0.263337,0.02521693,39.6559,46.15995,1
1332,1.914345,-668,Pedestrian,16.89843,12.75939,-0.9946237,-0.103556,0.01802406,55.48138,52.45078,1
1332,1.914345,-870,PedestrianHead,16.90323,12.69903,-0.9562064,-0.2431556,0.01802406,55.48138,52.45078,1
1333,1.930342,-668,Pedestrian,16.86177,12.75558,-0.9946237,-0.103556,0.02359011,42.39065,45.77092,1
1333,1.930342,-870,PedestrianHead,16.86638,12.69763,-0.9603211,-0.2296063,0.02359011,42.39065,45.77092,1
1334,1.956385,-668,Pedestrian,16.8369,12.75299,-0.9946237,-0.103556,0.01599714,62.51118,55.06906,1
1334,1.956385,-870,PedestrianHead,16.84249,12.69742,-0.9651904,-0.21321,0.01599714,62.51118,55.06906,1
1335,1.973618,-668,Pedestrian,16.79642,12.74877,-0.9946237,-0.1035559,0.02604271,38.39846,46.43071,1
1335,1.973618,-870,PedestrianHead,16.80167,12.696,-0.9682657,-0.2020116,0.02604271,38.39846,46.43071,1
1336,1.997913,-668,Pedestrian,16.76964,12.74598,-0.9946237,-0.103556,0.01723328,58.02725,53.0354,1
1336,1.997913,-870,PedestrianHead,16.77661,12.69592,-0.9727067,-0.1856508,0.01723328,58.02725,53.0354,1
1337,2.014568,-668,Pedestrian,16.73187,12.74205,-0.9946237,-0.103556,0.02429563,41.15967,45.66771,1
1337,2.014568,-870,PedestrianHead,16.7395,12.69523,-0.9752558,-0.1762305,0.02429563,41.15967,45.66771,1
1338,2.040024,-668,Pedestrian,16.70599,12.73936,-0.9946237,-0.103556,0.01665453,60.04372,53.97521,1
1338,2.040024,-870,PedestrianHead,16.71526,12.69554,-0.9785495,-0.1629543,0.01665453,60.04372,53.97521,1
1339,2.056435,-668,Pedestrian,16.66642,12.73524,-0.9946237,-0.103556,0.02545573,39.28388,45.88699,1
1339,2.056435,-870,PedestrianHead,16.67704,12.69561,-0.9810176,-0.1536002,0.02545573,39.28388,45.88699,1
1340,2.081806,-668,Pedestrian,16.64091,12.73258,-0.9946237,-0.1035559,0.01641089,60.93516,54.26149,1
1340,2.081806,-870,PedestrianHead,16.65429,12.69607,-0.9841785,-0.1392676,0.01641089,60.93516,54.26149,1
1341,2.098558,-668,Pedestrian,16.60148,12.72847,-0.9946237,-0.1035559,0.02537214,39.41331,45.84398,1
1341,2.098558,-870,PedestrianHead,16.6176,12.69526,-0.986464,-0.1290374,0.02537214,39.41331,45.84398,1
1342,2.123983,-668,Pedestrian,16.57544,12.72576,-0.9946237,-0.103556,0.01675177,59.69518,53.85862,1
1342,2.123983,-870,PedestrianHead,16.59499,12.69429,-0.9891512,-0.1134425,0.01675177,59.69518,53.85862,1
1343,2.14003,-668,Pedestrian,16.53592,12.72165,-0.9946237,-0.1035559,0.02542401,39.33289,45.45766,1
1343,2.14003,-870,PedestrianHead,16.5587,12.69163,-0.9912465,-0.09753811,0.02542401,39.33289,45.45766,1
1344,2.165699,-668,Pedestrian,16.51098,12.71905,-0.9946237,-0.1035559,0.01604672,62.31803,54.89792,1
1344,2.165699,-870,PedestrianHead,16.53183,12.69103,-0.9918727,-0.08563113,0.01604672,62.31803,54.89792,1
1345,2.181561,-668,Pedestrian,16.47108,12.7149,-0.9946237,-0.1035559,0.02566907,38.9574,46.04069,1
1345,2.181561,-870,PedestrianHead,16.49005,12.68914,-0.9917082,-0.07956851,0.02566907,38.9574,46.04069,1
1346,2.207424,-668,Pedestrian,16.44643,12.71233,-0.9946237,-0.103556,0.01586182,63.04445,55.67305,1
1346,2.207424,-870,PedestrianHead,16.46365,12.68911,-0.9911875,-0.07851434,0.01586182,63.04445,55.67305,1
1347,2.223927,-668,Pedestrian,16.40623,12.70815,-0.9946237,-0.103556,0.02586459,38.6629,46.03627,1
1347,2.223927,-870,PedestrianHead,16.42307,12.68584,-0.9906523,-0.07973373,0.02586459,38.6629,46.03627,1
1348,2.249212,-668,Pedestrian,16.38058,12.70547,-0.9946237,-0.103556,0.0165013,60.60127,54.5084,1
1348,2.249212,-870,PedestrianHead,16.39628,12.68466,-0.9899693,-0.08200502,0.0165013,60.60127,54.5084,1
1349,2.265511,-668,Pedestrian,16.34128,12.70138,-0.9946237,-0.103556,0.02528537,39.54856,45.68725,1
1349,2.265511,-870,PedestrianHead,16.3569,12.68127,-0.9890833,-0.08745027,0.02528537,39.54856,45.68725,1
1350,2.291355,-668,Pedestrian,16.31594,12.69874,-0.9946237,-0.1035559,0.01629901,61.35342,54.66153,1
1350,2.291355,-870,PedestrianHead,16.33054,12.68008,-0.9881427,-0.09233236,0.01629901,61.35342,54.66153,1
1351,2.307568,-668,Pedestrian,16.27577,12.69456,-0.9946237,-0.1035559,0.02584443,38.69306,45.66227,1
1351,2.307568,-870,PedestrianHead,16.28989,12.6762,-0.9872275,-0.09728837,0.02584443,38.69306,45.66227,1
1352,2.333361,-668,Pedestrian,16.25057,12.69194,-0.9946237,-0.1035559,0.01621292,61.67921,54.7182,1
1352,2.333361,-870,PedestrianHead,16.26332,12.67454,-0.986466,-0.09997571,0.01621292,61.67921,54.7182,1
1353,2.348768,-668,Pedestrian,16.21048,12.68776,-0.9946237,-0.1035559,0.02579261,38.7708,45.62778,1
1353,2.348768,-870,PedestrianHead,16.2221,12.67034,-0.9857782,-0.1026098,0.02579261,38.7708,45.62778,1
1354,2.373865,-668,Pedestrian,16.18654,12.68527,-0.9946237,-0.1035559,0.01540693,64.90586,56.42001,1
1354,2.373865,-870,PedestrianHead,16.19663,12.66873,-0.9851892,-0.1032346,0.01540693,64.90586,56.42001,1
1355,2.402611,-668,Pedestrian,16.14753,12.68121,-0.9946237,-0.1035559,0.02509782,39.8441,47.14798,1
1355,2.402611,-870,PedestrianHead,16.1564,12.66449,-0.9846227,-0.1045655,0.02509782,39.8441,47.14798,1
1356,2.430023,-668,Pedestrian,16.10285,12.67656,-0.9946237,-0.1035559,0.02874526,34.78834,42.32858,1
1356,2.430023,-870,PedestrianHead,16.11003,12.65968,-0.9836946,-0.1074615,0.02874526,34.78834,42.32858,1
1357,2.458042,-668,Pedestrian,16.06024,12.67212,-0.9946237,-0.1035559,0.02741183,36.48061,36.64563,1
1357,2.458042,-870,PedestrianHead,16.06526,12.65495,-0.9825514,-0.111241,0.02741183,36.48061,36.64563,1
