unix_ms,rel_timestamp,frame,event,gaze_target_world_pos_x,gaze_target_world_pos_y,gaze_target_world_pos_z,gaze_target_screen_pos_x,gaze_target_screen_pos_y,gaze_target_screen_pos_z,gaze_direction_x,gaze_direction_y,gaze_direction_z,gaze_target_distance,gaze_target_name,head_target_world_pos_x,head_target_world_pos_y,head_target_world_pos_z,head_target_screen_pos_x,head_target_screen_pos_y,head_target_screen_pos_z,head_direction_x,head_direction_y,head_direction_z,head_position_x,head_position_y,head_position_z,head_target_distance,head_target_name,gaze_head_rel_direction_x,gaze_head_rel_direction_y,gaze_head_rel_direction_z,gaze_head_angle_diff
1759347526915,0.2301655,1251,Eye Hit,-3.390965,3.336231,13.8,720,792,15.88665,-0.02560329,0.115139,0.9930193,15.88665,NorthBuildings_NoColliders,-3.390966,3.336231,13.8,720,792,15.88665,-0.02560334,0.115139,0.9930194,-2.984215,1.507058,-1.975754,15.88665,NorthBuildings_NoColliders,4.284084E-08,3.72529E-08,0.9999999,0
1759347526957,0.2717342,1252,Eye Hit,-3.382618,3.31926,13.8,720.0001,792.0001,15.8844,-0.0250895,0.1140964,0.9931528,15.8844,NorthBuildings_NoColliders,-3.382621,3.319258,13.8,720,792,15.8844,-0.02508964,0.1140963,0.9931529,-2.984087,1.506907,-1.975639,15.8844,NorthBuildings_NoColliders,1.341105E-07,1.192093E-07,1,0
1759347526975,0.2909145,1253,Eye Hit,-3.383545,3.310829,13.8,720.0001,792,15.88344,-0.0251503,0.1135757,0.993211,15.88344,NorthBuildings_NoColliders,-3.383546,3.310828,13.8,720,792,15.88344,-0.02515039,0.1135756,0.993211,-2.984071,1.506855,-1.975611,15.88344,NorthBuildings_NoColliders,9.313226E-08,5.960464E-08,1,0
1759347527001,0.316576,1254,Eye Hit,-3.380511,3.302999,13.8,720.0001,791.9999,15.88241,-0.02496839,0.1130972,0.9932702,15.88241,NorthBuildings_NoColliders,-3.380512,3.303,13.8,720,792,15.88241,-0.02496847,0.1130973,0.9932702,-2.983953,1.506743,-1.975526,15.88241,NorthBuildings_NoColliders,8.754432E-08,-6.705523E-08,1,0
1759347527021,0.3357162,1255,Eye Hit,-3.380648,3.300483,13.8,720.0001,792,15.88216,-0.02498341,0.1129454,0.9932871,15.88216,NorthBuildings_NoColliders,-3.380651,3.300482,13.8,720,792,15.88216,-0.0249836,0.1129454,0.993287,-2.983858,1.506665,-1.975545,15.88216,NorthBuildings_NoColliders,1.899898E-07,1.490116E-08,1,0
1759347527045,0.3601151,1256,Eye Hit,-3.377973,3.296125,13.8,720,792,15.88157,-0.02481723,0.1126776,0.9933217,15.88157,NorthBuildings_NoColliders,-3.377973,3.296126,13.8,720,792,15.88157,-0.02481723,0.1126776,0.9933217,-2.983837,1.506629,-1.975505,15.88157,NorthBuildings_NoColliders,0,0,1,0
1759347527063,0.3773689,1257,Eye Hit,-3.377993,3.291208,13.8,720,792,15.88095,-0.02482128,0.1123742,0.9933559,15.88095,NorthBuildings_NoColliders,-3.377993,3.291209,13.8,720,792,15.88095,-0.02482128,0.1123742,0.9933559,-2.983808,1.506599,-1.975433,15.88095,NorthBuildings_NoColliders,0,-3.72529E-08,1,0
1759347527082,0.3972912,1258,Eye Hit,-3.379888,3.294588,13.8,719.9999,792,15.88132,-0.02494097,0.1125849,0.993329,15.88132,NorthBuildings_NoColliders,-3.379887,3.294588,13.8,720,792,15.88132,-0.02494091,0.1125849,0.993329,-2.983793,1.506591,-1.975374,15.88132,NorthBuildings_NoColliders,-5.587935E-08,2.235174E-08,1,0
1759347527101,0.4162521,1259,Eye Hit,-3.379838,3.293712,13.8,720,792,15.88115,-0.02493954,0.1125283,0.9933355,15.88115,NorthBuildings_NoColliders,-3.379838,3.293712,13.8,720,792,15.88115,-0.02493956,0.1125283,0.9933355,-2.983769,1.506633,-1.975311,15.88115,NorthBuildings_NoColliders,2.421439E-08,2.980232E-08,1,0
1759347527121,0.4368629,1260,Eye Hit,-3.376573,3.292568,13.8,720.0001,792,15.88082,-0.0247376,0.1124559,0.9933488,15.88082,NorthBuildings_NoColliders,-3.376575,3.292569,13.8,720,792,15.88082,-0.02473772,0.1124559,0.9933487,-2.98372,1.506677,-1.975189,15.88082,NorthBuildings_NoColliders,1.173466E-07,-5.215406E-08,1,0
1759347527141,0.4561977,1261,Eye Hit,-3.375157,3.290943,13.8,719.9998,792,15.88056,-0.02465057,0.1123551,0.9933623,15.88056,NorthBuildings_NoColliders,-3.375152,3.290942,13.8,720,792,15.88056,-0.02465031,0.1123551,0.9933623,-2.983692,1.506681,-1.975153,15.88056,NorthBuildings_NoColliders,-2.682209E-07,4.470348E-08,1,0
1759347527158,0.473938,1262,Eye Hit,-3.373931,3.28999,13.8,720,792.0001,15.8804,-0.02457547,0.1122978,0.9933707,15.8804,NorthBuildings_NoColliders,-3.373932,3.289987,13.8,720,792,15.8804,-0.02457553,0.1122976,0.9933707,-2.983662,1.506656,-1.975121,15.8804,NorthBuildings_NoColliders,5.960464E-08,1.564622E-07,1,0
1759347527181,0.496109,1263,Eye Hit,-3.370901,3.285724,13.8,720,792,15.87978,-0.02438927,0.1120372,0.9934047,15.87978,NorthBuildings_NoColliders,-3.370902,3.285723,13.8,720,792,15.87978,-0.02438932,0.1120371,0.9934047,-2.983605,1.506597,-1.975049,15.87978,NorthBuildings_NoColliders,4.842877E-08,4.470348E-08,1,0
1759347527198,0.5137386,1264,Eye Hit,-3.368625,3.282755,13.8,720,792,15.87933,-0.0242517,0.1118541,0.9934287,15.87933,NorthBuildings_NoColliders,-3.368626,3.282755,13.8,720,792,15.87933,-0.02425172,0.111854,0.9934286,-2.983525,1.506588,-1.974983,15.87933,NorthBuildings_NoColliders,2.04891E-08,4.470348E-08,1,0
1759347527217,0.5318756,1265,Eye Hit,-3.364744,3.27889,13.8,720.0001,792,15.87873,-0.024014,0.1116159,0.9934613,15.87872,NorthBuildings_NoColliders,-3.364748,3.278891,13.8,720,792,15.87873,-0.02401421,0.1116159,0.9934613,-2.983433,1.506572,-1.9749,15.87873,NorthBuildings_NoColliders,2.142042E-07,-1.490116E-08,1,0
1759347527241,0.5537968,1266,Eye Hit,-3.360563,3.272603,13.8,719.9999,791.9999,15.87782,-0.02375746,0.1112322,0.9935104,15.87782,NorthBuildings_NoColliders,-3.360562,3.272604,13.8,720,791.9999,15.87782,-0.02375736,0.1112322,0.9935104,-2.983346,1.506478,-1.974783,15.87782,NorthBuildings_NoColliders,-1.024455E-07,-7.450581E-08,1,0
1759347527255,0.5707054,1267,Eye Hit,-3.358013,3.265758,13.8,720.0001,792,15.87694,-0.02360058,0.1108105,0.9935613,15.87694,NorthBuildings_NoColliders,-3.358015,3.265757,13.8,720,792,15.87694,-0.02360066,0.1108105,0.9935613,-2.983308,1.506426,-1.97471,15.87694,NorthBuildings_NoColliders,8.381903E-08,7.450581E-09,1,0
1759347527272,0.5875702,1268,Eye Hit,-3.35698,3.262802,13.8,720.0001,792,15.87652,-0.02353955,0.1106293,0.993583,15.87652,NorthBuildings_NoColliders,-3.356982,3.262802,13.8,720,792,15.87652,-0.02353964,0.1106293,0.9935829,-2.983254,1.506393,-1.974636,15.87652,NorthBuildings_NoColliders,9.685755E-08,-1.490116E-08,1,0
1759347527293,0.6091633,1269,Eye Hit,-3.346857,3.255176,13.8,719.9999,792,15.87527,-0.02290678,0.1101615,0.9936497,15.87527,NorthBuildings_NoColliders,-3.346856,3.255177,13.8,720,792,15.87527,-0.02290672,0.1101616,0.9936497,-2.983205,1.506331,-1.974463,15.87527,NorthBuildings_NoColliders,-5.587935E-08,-3.72529E-08,0.9999999,0
1759347527311,0.626709,1270,Eye Hit,-3.348477,3.247041,13.8,720.0001,792,15.8743,-0.02301264,0.1096597,0.9937028,15.8743,NorthBuildings_NoColliders,-3.34848,3.247041,13.8,720,792,15.8743,-0.0230128,0.1096597,0.9937028,-2.983168,1.50627,-1.974336,15.8743,NorthBuildings_NoColliders,1.564622E-07,2.980232E-08,1,0
1759347527329,0.6438465,1271,Eye Hit,-3.348772,3.232927,13.8,720.0001,791.9999,15.87268,-0.02303576,0.1087866,0.9937982,15.87268,NorthBuildings_NoColliders,-3.348773,3.232929,13.8,720,792,15.87268,-0.02303585,0.1087867,0.9937982,-2.983132,1.506193,-1.974238,15.87268,NorthBuildings_NoColliders,8.754432E-08,-8.195639E-08,1,0
1759347527346,0.6614628,1272,Eye Hit,-3.349553,3.223346,13.8,719.9999,792,15.8716,-0.02308702,0.1081947,0.9938616,15.8716,NorthBuildings_NoColliders,-3.349552,3.223346,13.8,720,792,15.8716,-0.02308697,0.1081947,0.9938616,-2.983125,1.506122,-1.974177,15.8716,NorthBuildings_NoColliders,-5.587935E-08,7.450581E-09,1,0
1759347527364,0.6806087,1273,Eye Hit,-3.34846,3.213147,13.8,719.9999,792,15.87036,-0.02301908,0.1075676,0.9939313,15.87035,NorthBuildings_NoColliders,-3.348458,3.213147,13.8,720,792,15.87036,-0.02301898,0.1075675,0.9939312,-2.983139,1.506012,-1.974043,15.87035,NorthBuildings_NoColliders,-9.126961E-08,0,1,0
1759347527383,0.697876,1274,Eye Hit,-3.352282,3.211553,13.8,720,792,15.87021,-0.02325916,0.1074715,0.9939361,15.87021,NorthBuildings_NoColliders,-3.352283,3.211554,13.8,720,792,15.87021,-0.02325921,0.1074715,0.9939361,-2.983154,1.505959,-1.973973,15.87021,NorthBuildings_NoColliders,5.029142E-08,-2.980232E-08,1,0
1759347527399,0.7146931,1275,Eye Hit,-3.357576,3.205311,13.8,720,792,15.8696,-0.02359247,0.1070834,0.9939701,15.8696,NorthBuildings_NoColliders,-3.357576,3.20531,13.8,720,792,15.8696,-0.02359249,0.1070834,0.9939701,-2.983173,1.505939,-1.97391,15.8696,NorthBuildings_NoColliders,1.303852E-08,2.235174E-08,1,0
1759347527416,0.7317066,1276,Eye Hit,-3.365837,3.200724,13.8,720.0001,791.9999,15.86926,-0.02411056,0.1067952,0.9939887,15.86926,NorthBuildings_NoColliders,-3.365839,3.200725,13.8,720,792,15.86926,-0.02411072,0.1067953,0.9939886,-2.98322,1.505963,-1.973867,15.86926,NorthBuildings_NoColliders,1.657754E-07,-6.705523E-08,1,0
1759347527435,0.7503872,1277,Eye Hit,-3.379512,3.188758,13.8,719.9999,791.9999,15.86822,-0.02497029,0.1060513,0.9940471,15.86822,NorthBuildings_NoColliders,-3.379511,3.188759,13.8,720,792,15.86822,-0.02497021,0.1060514,0.9940471,-2.983278,1.505912,-1.97376,15.86822,NorthBuildings_NoColliders,-8.754432E-08,-5.960464E-08,1,0
1759347527451,0.7672768,1278,Eye Hit,-3.38431,3.185243,13.8,719.9999,792.0001,15.86793,-0.02527118,0.1058338,0.9940627,15.86793,NorthBuildings_NoColliders,-3.38431,3.185241,13.8,720,792,15.86793,-0.02527112,0.1058336,0.9940627,-2.983309,1.50588,-1.973721,15.86793,NorthBuildings_NoColliders,-5.960464E-08,1.564622E-07,1,0
1759347527469,0.784256,1279,Eye Hit,-3.388973,3.17943,13.8,720.0001,792,15.86741,-0.02556539,0.1054726,0.9940935,15.86741,NorthBuildings_NoColliders,-3.388974,3.17943,13.8,720,792,15.86741,-0.02556546,0.1054726,0.9940935,-2.983317,1.505854,-1.973689,15.86741,NorthBuildings_NoColliders,7.636845E-08,-3.72529E-08,1,0
1759347527487,0.8013344,1280,Eye Hit,-3.390355,3.17585,13.8,720.0001,792,15.86705,-0.02565241,0.1052523,0.9941146,15.86705,NorthBuildings_NoColliders,-3.390358,3.175851,13.8,720,792,15.86705,-0.02565262,0.1052523,0.9941146,-2.983327,1.505807,-1.973667,15.86705,NorthBuildings_NoColliders,2.104789E-07,-1.490116E-08,1,0
1759347527504,0.8201618,1281,Eye Hit,-3.400644,3.170807,13.8,720,792,15.86672,-0.02630234,0.1049371,0.994131,15.86672,NorthBuildings_NoColliders,-3.400644,3.170807,13.8,720,792,15.86672,-0.02630233,0.1049371,0.994131,-2.983312,1.5058,-1.973602,15.86672,NorthBuildings_NoColliders,-1.303852E-08,7.450581E-09,1,0
1759347527521,0.8371563,1282,Eye Hit,-3.39853,3.170139,13.8,720,791.9999,15.86657,-0.02617097,0.1048925,0.9941392,15.86657,NorthBuildings_NoColliders,-3.39853,3.170139,13.8,720,792,15.86657,-0.02617097,0.1048926,0.9941391,-2.983287,1.505855,-1.973578,15.86657,NorthBuildings_NoColliders,-3.72529E-09,-5.960464E-08,1,0
1759347527540,0.8552971,1283,Eye Hit,-3.393416,3.168492,13.8,720,792,15.86626,-0.02584958,0.1047915,0.9941582,15.86626,NorthBuildings_NoColliders,-3.393416,3.168491,13.8,720,792,15.86626,-0.02584959,0.1047915,0.9941582,-2.983279,1.505842,-1.973571,15.86626,NorthBuildings_NoColliders,9.313226E-09,7.450581E-09,1,0
1759347527555,0.8709145,1284,Eye Hit,-3.390821,3.166017,13.8,719.9999,792,15.86592,-0.0256896,0.1046374,0.9941787,15.86592,NorthBuildings_NoColliders,-3.390818,3.166018,13.8,720,792,15.86592,-0.0256894,0.1046374,0.9941786,-2.983232,1.505848,-1.973563,15.86592,NorthBuildings_NoColliders,-2.04891E-07,-3.72529E-08,1,0
1759347527575,0.8902874,1285,Eye Hit,-3.387696,3.166024,13.8,720,792,15.86583,-0.02549863,0.1046398,0.9941833,15.86583,NorthBuildings_NoColliders,-3.387696,3.166023,13.8,720,792,15.86583,-0.02549867,0.1046397,0.9941832,-2.983139,1.505827,-1.97354,15.86583,NorthBuildings_NoColliders,3.72529E-08,5.960464E-08,1,0
1759347527593,0.9085255,1286,Eye Hit,-3.385083,3.163821,13.8,720,792,15.86552,-0.02533674,0.1045028,0.9942018,15.86551,NorthBuildings_NoColliders,-3.385083,3.163821,13.8,720,792,15.86552,-0.02533672,0.1045028,0.9942018,-2.983103,1.50583,-1.973524,15.86551,NorthBuildings_NoColliders,-1.676381E-08,-7.450581E-09,1,0
1759347527609,0.9245377,1287,Eye Hit,-3.380742,3.162758,13.8,720,791.9999,15.86519,-0.02506638,0.1044374,0.9942155,15.86519,NorthBuildings_NoColliders,-3.380743,3.162759,13.8,720,792,15.86519,-0.02506643,0.1044374,0.9942155,-2.983059,1.50584,-1.973415,15.86519,NorthBuildings_NoColliders,5.960464E-08,-5.960464E-08,1,0
1759347527625,0.9414978,1288,Eye Hit,-3.379421,3.164369,13.8,719.9999,791.9999,15.86523,-0.02498674,0.1045384,0.9942069,15.86523,NorthBuildings_NoColliders,-3.379419,3.164371,13.8,720,792,15.86523,-0.02498665,0.1045386,0.9942069,-2.983,1.505842,-1.973325,15.86523,NorthBuildings_NoColliders,-9.872019E-08,-1.117587E-07,1,0
1759347527643,0.9599724,1289,Eye Hit,-3.374579,3.161513,13.8,720.0001,791.9999,15.8648,-0.0246861,0.1043627,0.9942329,15.8648,NorthBuildings_NoColliders,-3.374581,3.161515,13.8,720,792,15.8648,-0.02468622,0.1043629,0.9942328,-2.982939,1.505819,-1.973307,15.8648,NorthBuildings_NoColliders,1.173466E-07,-1.117587E-07,1,0
1759347527661,0.9767761,1290,Eye Hit,-3.375414,3.156317,13.8,720.0001,792,15.86427,-0.02474189,0.1040398,0.9942653,15.86427,NorthBuildings_NoColliders,-3.375417,3.156317,13.8,720,792,15.86427,-0.02474208,0.1040398,0.9942653,-2.982902,1.505801,-1.973293,15.86427,NorthBuildings_NoColliders,1.862645E-07,7.450581E-09,0.9999999,0
1759347527679,0.9942532,1291,Eye Hit,-3.370477,3.145033,13.8,720,791.9999,15.86297,-0.02443457,0.1033397,0.994346,15.86297,NorthBuildings_NoColliders,-3.370478,3.145034,13.8,720,792,15.86297,-0.0244346,0.1033397,0.994346,-2.982872,1.505759,-1.973284,15.86297,NorthBuildings_NoColliders,3.352761E-08,-5.215406E-08,1,0
1759347527695,1.010607,1292,Eye Hit,-3.362744,3.137923,13.8,720.0001,792.0001,15.86201,-0.02395248,0.1028986,0.9944035,15.86201,NorthBuildings_NoColliders,-3.362746,3.137921,13.8,720,792,15.86201,-0.02395262,0.1028985,0.9944034,-2.98281,1.505744,-1.973244,15.86201,NorthBuildings_NoColliders,1.359731E-07,1.266599E-07,1,0
1759347527714,1.029917,1293,Eye Hit,-3.336187,3.135011,13.8,720,792,15.86097,-0.02229285,0.1027184,0.9944606,15.86097,NorthBuildings_NoColliders,-3.336188,3.135009,13.8,720,792,15.86097,-0.02229292,0.1027183,0.9944606,-2.982601,1.505798,-1.973111,15.86097,NorthBuildings_NoColliders,6.146729E-08,6.705523E-08,1,0
1759347527731,1.046785,1294,Eye Hit,-3.300991,3.132782,13.8,720,791.9999,15.85991,-0.02008724,0.102582,0.9945217,15.85991,NorthBuildings_NoColliders,-3.300991,3.132782,13.8,720,792,15.85991,-0.02008728,0.102582,0.9945217,-2.982409,1.505841,-1.973023,15.85991,NorthBuildings_NoColliders,3.352761E-08,-4.470348E-08,1,0
1759347527748,1.063059,1295,Eye Hit,-3.264533,3.120036,13.8,719.9999,791.9999,15.85788,-0.01780701,0.1017927,0.9946463,15.85788,NorthBuildings_NoColliders,-3.264531,3.120037,13.8,720,792,15.85788,-0.01780689,0.1017927,0.9946463,-2.982152,1.50582,-1.972981,15.85788,NorthBuildings_NoColliders,-1.210719E-07,-3.72529E-08,1,0
1759347527771,1.085697,1296,Eye Hit,-3.185087,3.095156,13.8,719.9999,792,15.85411,-0.01283407,0.1002568,0.9948789,15.85411,NorthBuildings_NoColliders,-3.185086,3.095157,13.8,720,792,15.85411,-0.01283403,0.1002568,0.9948788,-2.981614,1.505674,-1.972917,15.85411,NorthBuildings_NoColliders,-3.72529E-08,-3.72529E-08,1,0
1759347527787,1.102602,1297,Eye Hit,-3.139593,3.078194,13.8,719.9998,791.9999,15.85189,-0.00998807,0.09920835,0.9950166,15.85189,NorthBuildings_NoColliders,-3.139589,3.078196,13.8,719.9999,792,15.85189,-0.009987835,0.0992085,0.9950165,-2.981263,1.505554,-1.972892,15.85189,NorthBuildings_NoColliders,-2.33762E-07,-1.490116E-07,1,0
1759347527804,1.119383,1298,Eye Hit,-3.093241,3.083407,13.8,720.0001,792,15.85187,-0.007085562,0.09954417,0.995008,15.85187,NorthBuildings_NoColliders,-3.093243,3.083407,13.8,720,792,15.85187,-0.007085678,0.09954415,0.9950079,-2.980922,1.505446,-1.972742,15.85188,NorthBuildings_NoColliders,1.164153E-07,1.490116E-08,1,0
1759347527821,1.136446,1299,Eye Hit,-3.050191,3.090642,13.8,720,792,15.8522,-0.004393578,0.1000013,0.9949777,15.8522,NorthBuildings_NoColliders,-3.050192,3.090642,13.8,720,792,15.8522,-0.004393627,0.1000014,0.9949776,-2.980543,1.5054,-1.972584,15.8522,NorthBuildings_NoColliders,5.029142E-08,-3.72529E-08,1,0
1759347527858,1.173536,1300,Eye Hit,-2.958628,3.088245,13.8,719.9999,792,15.85179,0.001339197,0.09986401,0.9950002,15.85179,NorthBuildings_NoColliders,-2.958625,3.088244,13.8,720,792,15.85179,0.001339357,0.09986398,0.9950002,-2.979856,1.505222,-1.972534,15.85179,NorthBuildings_NoColliders,-1.603039E-07,3.72529E-08,1,0
1759347527877,1.192158,1301,Eye Hit,-2.856962,3.074403,13.8,719.9999,792,15.85084,0.007709743,0.09900023,0.9950576,15.85084,NorthBuildings_NoColliders,-2.85696,3.074404,13.8,720,792,15.85084,0.007709838,0.09900029,0.9950575,-2.979168,1.505166,-1.972495,15.85084,NorthBuildings_NoColliders,-9.452924E-08,-7.450581E-08,1,0
1759347527905,1.218628,1302,Eye Hit,-2.743386,3.030233,13.8,720,791.9999,15.84779,0.01482415,0.09624481,0.9952474,15.84779,NorthBuildings_NoColliders,-2.743386,3.030235,13.8,720,792,15.84779,0.01482416,0.09624492,0.9952473,-2.978316,1.504966,-1.97247,15.84779,NorthBuildings_NoColliders,-5.587935E-09,-1.192093E-07,1,0
1759347527932,1.246815,1303,Eye Hit,-2.624,2.990723,13.8,720,792,15.84611,0.02230668,0.0937655,0.9953444,15.84611,NorthBuildings_NoColliders,-2.624,2.990723,13.8,720,792,15.84611,0.02230666,0.09376547,0.9953444,-2.977474,1.504904,-1.972342,15.84611,NorthBuildings_NoColliders,1.490116E-08,2.235174E-08,1,0
1759347527960,1.274815,1304,Eye Hit,-2.514352,2.950312,13.8,719.9999,792,15.84508,0.0291822,0.09124018,0.9954013,15.84508,NorthBuildings_NoColliders,-2.51435,2.950313,13.8,720,792,15.84508,0.0291823,0.09124021,0.9954013,-2.976746,1.504604,-1.972213,15.84508,NorthBuildings_NoColliders,-1.061708E-07,-3.72529E-08,1,0
1759347527988,1.302439,1305,Eye Hit,-2.413854,2.890703,13.8,719.9999,792,15.84299,0.0354898,0.08751643,0.9955307,15.84299,NorthBuildings_NoColliders,-2.413853,2.890703,13.8,720,792,15.84299,0.03548986,0.08751644,0.9955307,-2.976119,1.50418,-1.972188,15.84299,NorthBuildings_NoColliders,-5.960464E-08,-1.490116E-08,1,0
1759347528015,1.330217,1306,Eye Hit,-2.322982,2.816661,13.8,720,792.0001,15.8402,0.04118991,0.08288539,0.9957075,15.8402,NorthBuildings_NoColliders,-2.322982,2.81666,13.8,720,792,15.8402,0.04118993,0.08288532,0.9957075,-2.975439,1.50374,-1.972206,15.8402,NorthBuildings_NoColliders,-2.235174E-08,6.705523E-08,1,0
1759347528044,1.358147,1307,Eye Hit,-2.245138,2.783172,13.8,720,791.9999,15.84074,0.04606438,0.08077956,0.995667,15.84074,NorthBuildings_NoColliders,-2.245138,2.783173,13.8,720,792,15.84074,0.04606441,0.08077962,0.995667,-2.974833,1.503563,-1.972107,15.84074,NorthBuildings_NoColliders,-2.607703E-08,-5.960464E-08,1,0
1759347528072,1.386106,1308,Eye Hit,-2.170271,2.739237,13.8,720.0001,792.0001,15.84086,0.05076027,0.07803416,0.9956577,15.84086,NorthBuildings_NoColliders,-2.170273,2.739234,13.8,720,792,15.84086,0.05076013,0.07803398,0.9956576,-2.974358,1.503109,-1.972076,15.84086,NorthBuildings_NoColliders,1.341105E-07,1.713634E-07,1,0
1759347528087,1.401852,1309,Eye Hit,-2.134141,2.696093,13.8,720.0001,792.0001,15.83949,0.05302954,0.07533622,0.9957472,15.83949,NorthBuildings_NoColliders,-2.134144,2.696091,13.8,720,792,15.83949,0.05302938,0.07533611,0.9957471,-2.974102,1.502805,-1.972128,15.83949,NorthBuildings_NoColliders,1.490116E-07,1.117587E-07,1,0
1759347528114,1.427635,1310,Eye Hit,-2.067552,2.601326,13.8,719.9999,792,15.8363,0.05721641,0.06940246,0.9959466,15.8363,NorthBuildings_NoColliders,-2.067551,2.601326,13.8,720,792,15.8363,0.05721647,0.06940242,0.9959466,-2.973648,1.502248,-1.972109,15.8363,NorthBuildings_NoColliders,-6.705523E-08,2.235174E-08,1,0
1759347528141,1.455969,1311,Eye Hit,-2.009841,2.49653,13.8,720,792.0001,15.8328,0.06084896,0.0628388,0.996167,15.8328,NorthBuildings_NoColliders,-2.009841,2.496527,13.8,720,792,15.8328,0.06084895,0.06283864,0.996167,-2.97325,1.501615,-1.97211,15.8328,NorthBuildings_NoColliders,0,1.639128E-07,1,0
1759347528156,1.471745,1312,Eye Hit,-1.979739,2.437584,13.8,720.0001,792,15.83114,0.06274271,0.05914211,0.9962758,15.83114,NorthBuildings_NoColliders,-1.979743,2.437583,13.8,720,792,15.83114,0.0627425,0.05914206,0.9962758,-2.973028,1.501297,-1.97218,15.83114,NorthBuildings_NoColliders,2.086163E-07,5.587935E-08,0.9999999,0
