unix_ms,unix_ms,unix_ms,unix_ms,unix_ms,frame,rel_timestamp,event,overlap_counter
1758754791919,4775,0,Start,0
1758754797834,4949,5.916534,Overlap,1
1758754799084,4984,7.166504,Overlap,2
1758754800332,5018,8.416367,Overlap,3
1758754801583,5053,9.665344,Overlap,4
1758754803596,5109,11.6799,End,4
