unix_ms,unix_ms,frame,rel_timestamp,event,overlap_counter
1758754718004,2485,0,Start,0
1758754723896,2677,5.900581,Overlap,1
1758754725133,2718,7.137878,Overlap,2
1758754726358,2759,8.363068,Overlap,3
1758754727584,2800,9.590027,Overlap,4
1758754729612,2870,11.61575,End,4
