unix_ms,unix_ms,unix_ms,frame,rel_timestamp,event,overlap_counter
1758754742968,3307,0,Start,0
1758754748858,3492,5.889359,Overlap,1
1758754750091,3528,7.124199,Overlap,2
1758754751357,3565,8.390175,Overlap,3
1758754752580,3606,9.612206,Overlap,4
1758754754582,3672,11.61353,End,4
