unix_ms,unix_ms,unix_ms,unix_ms,frame,rel_timestamp,event,overlap_counter
1758754769044,4093,0,Start,0
1758754774960,4280,5.917389,Overlap,1
1758754776197,4320,7.155434,Overlap,2
1758754777433,4359,8.391029,Overlap,3
1758754778649,4395,9.605049,Overlap,4
1758754780672,4459,11.62988,End,4
