unix_sec,unix_ms,rel_sec,rel_ms,TP9,TP10,AF7,AF8
1758146965.684,1758146965684,4.986999988555908,4987,833.663,815.12823,1006.52014,808.68134
1758146965.685,1758146965685,4.98799991607666,4988,918.68134,898.1319,943.2601,815.12823
1758146965.685,1758146965685,4.98799991607666,4988,790.9524,811.50183,647.9121,811.9048
1758146965.686,1758146965686,4.989000082015991,4989,686.1905,714.3956,613.2601,799.011
1758146965.686,1758146965686,4.989000082015991,4989,792.5641,779.67035,892.8938,800.6227
1758146965.687,1758146965687,4.990000009536743,4990,921.0989,885.2381,967.8388,807.0696
1758146965.687,1758146965687,4.990000009536743,4990,832.8571,840.10986,755.09155,805.4579
1758146965.729,1758146965729,5.0320000648498535,5032,699.0842,726.08057,657.1795,800.2198
1758146965.729,1758146965729,5.0320000648498535,5032,755.09155,742.1978,821.978,800.2198
1758146965.73,1758146965730,5.0329999923706055,5033,898.1319,860.65936,983.95605,809.89014
1758146965.73,1758146965730,5.0329999923706055,5033,869.12085,864.68866,796.1905,813.5165
1758146965.73,1758146965730,5.0329999923706055,5033,715.6044,751.06226,687.8022,806.6667
1758146965.731,1758146965731,5.033999919891357,5034,710.7692,727.6923,808.68134,803.44324
1758146965.731,1758146965731,5.033999919891357,5034,853.00366,832.8571,923.1135,806.26373
1758146965.731,1758146965731,5.033999919891357,5034,896.52014,886.8498,842.52747,811.0989
1758146965.732,1758146965732,5.0350000858306885,5035,753.0769,782.8938,667.6557,808.2784
1758146965.732,1758146965732,5.0350000858306885,5035,680.9524,707.9487,696.26373,798.60803
1758146965.732,1758146965732,5.0350000858306885,5035,809.4872,796.1905,884.0293,799.81683
1758146965.733,1758146965733,5.03600001335144,5036,908.60803,889.2674,912.23444,806.6667
1758146965.767,1758146965767,5.069999933242798,5070,792.1612,811.0989,750.2564,801.8315
1758146965.768,1758146965768,5.07099986076355,5071,678.1319,712.7839,703.91943,796.5934
1758146965.768,1758146965768,5.07099986076355,5071,772.01465,772.01465,829.6337,802.23444
1758146965.768,1758146965768,5.07099986076355,5071,904.17584,880.0,902.96704,806.6667
1758146965.769,1758146965769,5.072000026702881,5072,831.6484,848.5714,778.46155,803.0403
1758146965.769,1758146965769,5.072000026702881,5072,697.47253,743.00366,732.1245,799.41394
1758146965.769,1758146965769,5.072000026702881,5072,738.5714,744.21246,813.91943,799.81683
1758146965.769,1758146965769,5.072000026702881,5072,877.5824,847.76556,845.7509,804.2491
1758146965.77,1758146965770,5.072999954223633,5073,880.40295,869.92676,795.38464,803.8461
1758146965.77,1758146965770,5.072999954223633,5073,734.1392,755.89746,672.0879,799.81683
1758146965.77,1758146965770,5.072999954223633,5073,703.5165,709.9634,722.8571,794.17584
1758146965.771,1758146965771,5.073999881744385,5074,850.18317,818.3516,890.87915,798.20514
1758146965.816,1758146965816,5.11899995803833,5119,916.26373,891.685,919.4872,805.8608
1758146965.817,1758146965817,5.119999885559082,5120,776.8498,789.7436,722.0513,798.20514
1758146965.817,1758146965817,5.119999885559082,5120,686.5934,705.5311,689.41394,790.14655
1758146965.817,1758146965817,5.119999885559082,5120,809.0842,784.90845,902.5641,789.7436
1758146965.818,1758146965818,5.121000051498413,5121,925.9341,886.8498,970.2564,796.5934
1758146965.818,1758146965818,5.121000051498413,5121,817.1429,828.022,786.9231,798.60803
1758146965.818,1758146965818,5.121000051498413,5121,692.6374,725.2747,686.1905,795.38464
1758146965.819,1758146965819,5.121999979019165,5122,772.4176,764.7619,829.6337,797.3993
1758146965.819,1758146965819,5.121999979019165,5122,908.60803,875.16486,961.79486,803.8461
1758146965.819,1758146965819,5.121999979019165,5122,848.5714,858.6447,716.4103,804.65204
1758146965.82,1758146965820,5.122999906539917,5123,695.4579,744.61536,641.06226,800.2198
1758146965.82,1758146965820,5.122999906539917,5123,720.0366,736.55676,786.9231,797.3993
1758146965.88,1758146965880,5.183000087738037,5183,871.53845,852.6007,896.52014,805.4579
1758146965.88,1758146965880,5.183000087738037,5183,886.8498,890.07324,879.59705,811.9048
1758146965.882,1758146965882,5.184999942779541,5185,739.3773,772.01465,682.96704,806.6667
1758146965.882,1758146965882,5.184999942779541,5185,698.68134,712.381,709.15753,800.6227
1758146965.882,1758146965882,5.184999942779541,5185,834.0659,812.71063,913.8461,800.6227
1758146965.883,1758146965883,5.185999870300293,5186,910.6227,893.69965,978.71796,803.8461
1758146965.883,1758146965883,5.185999870300293,5186,776.4469,806.26373,729.707,801.8315
1758146965.883,1758146965883,5.185999870300293,5186,671.685,710.7692,595.12823,796.99634
1758146965.883,1758146965883,5.185999870300293,5186,786.1172,781.28204,872.3443,798.60803
1758146965.884,1758146965884,5.187000036239624,5187,915.8608,887.25275,976.7033,802.23444
1758146965.884,1758146965884,5.187000036239624,5187,821.978,832.4542,747.03296,799.81683
1758146965.884,1758146965884,5.187000036239624,5187,688.20514,720.4396,647.50916,795.78754
1758146965.913,1758146965913,5.216000080108643,5216,755.4945,751.06226,828.022,795.38464
1758146965.913,1758146965913,5.216000080108643,5216,900.54944,865.09155,949.707,803.0403
1758146965.913,1758146965913,5.216000080108643,5216,866.30035,863.0769,845.34796,809.89014
1758146965.914,1758146965914,5.2170000076293945,5217,716.0073,749.45056,670.4762,804.65204
1758146965.914,1758146965914,5.2170000076293945,5217,716.4103,730.5128,788.1319,800.2198
1758146965.914,1758146965914,5.2170000076293945,5217,867.50916,845.7509,1010.14655,803.0403
1758146965.915,1758146965915,5.2179999351501465,5218,901.3553,897.326,840.10986,805.4579
1758146965.915,1758146965915,5.2179999351501465,5218,750.65936,786.1172,611.2454,802.23444
1758146965.915,1758146965915,5.2179999351501465,5218,690.2198,717.2161,724.0659,799.81683
1758146965.916,1758146965916,5.218999862670898,5219,822.7839,811.0989,865.4945,801.02563
1758146965.916,1758146965916,5.218999862670898,5219,914.65204,893.69965,893.69965,805.4579
1758146965.916,1758146965916,5.218999862670898,5219,791.75824,811.0989,703.5165,807.8755
1758146965.947,1758146965947,5.25,5250,684.57874,714.7985,684.9817,801.02563
1758146965.947,1758146965947,5.25,5250,788.5348,772.8205,895.7143,803.44324
1758146965.948,1758146965948,5.250999927520752,5251,915.4579,875.9707,960.989,805.8608
1758146965.948,1758146965948,5.250999927520752,5251,828.8278,831.2454,741.79486,802.6374
1758146965.949,1758146965949,5.251999855041504,5252,693.8461,721.2454,687.8022,799.81683
1758146965.95,1758146965950,5.253000020980835,5253,744.61536,738.5714,895.31134,797.3993
1758146965.95,1758146965950,5.253000020980835,5253,887.6557,855.42126,970.2564,802.6374
1758146965.95,1758146965950,5.253000020980835,5253,871.13556,869.92676,796.1905,808.2784
1758146965.95,1758146965950,5.253000020980835,5253,720.84247,752.27106,600.7692,799.011
1758146965.951,1758146965951,5.253999948501587,5254,705.12823,716.0073,710.3663,796.99634
1758146965.951,1758146965951,5.253999948501587,5254,852.1978,827.619,918.2784,806.6667
1758146965.951,1758146965951,5.253999948501587,5254,909.41394,892.0879,921.9048,811.50183
1758146966.007,1758146966007,5.309999942779541,5310,767.1795,787.326,712.381,805.8608
1758146966.008,1758146966008,5.310999870300293,5311,690.6227,709.15753,684.57874,801.4286
1758146966.008,1758146966008,5.310999870300293,5311,816.337,797.8022,905.78754,805.4579
1758146966.009,1758146966009,5.312000036239624,5312,922.71063,894.90845,914.2491,813.1135
1758146966.009,1758146966009,5.312000036239624,5312,809.0842,821.1722,755.09155,813.91943
1758146966.009,1758146966009,5.312000036239624,5312,685.38464,714.3956,748.24176,805.8608
1758146966.01,1758146966010,5.312999963760376,5313,767.1795,762.74725,843.73627,799.41394
1758146966.01,1758146966010,5.312999963760376,5313,899.7436,873.5531,870.32965,805.05493
1758146966.01,1758146966010,5.312999963760376,5313,832.0513,840.10986,762.74725,808.2784
1758146966.011,1758146966011,5.313999891281128,5314,686.99634,722.0513,666.4469,800.2198
1758146966.011,1758146966011,5.313999891281128,5314,719.6337,728.9011,725.6777,798.20514
1758146966.011,1758146966011,5.313999891281128,5314,869.12085,844.1392,903.7729,804.2491
1758146966.042,1758146966042,5.3450000286102295,5345,875.16486,870.32965,840.5128,809.89014
1758146966.042,1758146966042,5.3450000286102295,5345,723.663,757.1062,660.80585,806.6667
1758146966.042,1758146966042,5.3450000286102295,5345,697.47253,711.1722,722.4542,800.6227
1758146966.043,1758146966043,5.3459999561309814,5346,842.9304,816.7399,892.8938,803.0403
1758146966.043,1758146966043,5.3459999561309814,5346,911.02563,888.86444,937.619,803.8461
1758146966.043,1758146966043,5.3459999561309814,5346,785.7143,805.05493,786.1172,801.8315
1758146966.045,1758146966045,5.3480000495910645,5348,697.0696,720.0366,677.326,798.20514
1758146966.045,1758146966045,5.3480000495910645,5348,801.4286,784.10254,786.9231,798.60803
1758146966.045,1758146966045,5.3480000495910645,5348,915.05493,886.04395,901.75824,804.2491
1758146966.046,1758146966046,5.348999977111816,5349,816.337,827.2161,758.315,803.8461
1758146966.046,1758146966046,5.348999977111816,5349,691.4286,720.0366,672.8938,799.41394
1758146966.046,1758146966046,5.348999977111816,5349,768.7912,756.7033,822.7839,798.60803
1758146966.129,1758146966129,5.431999921798706,5432,908.60803,871.53845,995.64105,807.0696
1758146966.13,1758146966130,5.433000087738037,5433,861.06226,861.4652,832.0513,811.9048
1758146966.13,1758146966130,5.433000087738037,5433,711.1722,738.5714,607.2161,804.65204
1758146966.13,1758146966130,5.433000087738037,5433,727.6923,726.08057,755.4945,801.8315
1758146966.13,1758146966130,5.433000087738037,5433,873.1502,838.9011,954.5421,805.4579
1758146966.131,1758146966131,5.434000015258789,5434,889.2674,879.59705,926.7399,805.8608
1758146966.131,1758146966131,5.434000015258789,5434,740.989,772.8205,713.9927,801.02563
1758146966.131,1758146966131,5.434000015258789,5434,684.57874,709.15753,680.14655,796.1905
1758146966.132,1758146966132,5.434999942779541,5435,823.1868,806.6667,882.01465,801.4286
1758146966.132,1758146966132,5.434999942779541,5435,911.8315,892.49084,905.38464,806.26373
1758146966.132,1758146966132,5.434999942779541,5435,783.2967,808.68134,708.3516,800.2198
1758146966.133,1758146966133,5.435999870300293,5436,678.93774,715.2015,654.7619,794.9817
1758146966.171,1758146966171,5.473999977111816,5474,789.7436,785.31134,874.35895,798.20514
1758146966.171,1758146966171,5.473999977111816,5474,917.0696,892.8938,955.34796,803.8461
1758146966.172,1758146966172,5.474999904632568,5475,821.5751,840.9158,735.34796,803.8461
1758146966.172,1758146966172,5.474999904632568,5475,684.57874,723.663,635.82416,794.9817
1758146966.172,1758146966172,5.474999904632568,5475,750.65936,753.8828,885.2381,792.96704
1758146966.173,1758146966173,5.476000070571899,5476,899.7436,874.7619,995.64105,802.23444
1758146966.173,1758146966173,5.476000070571899,5476,865.89746,869.12085,801.02563,807.0696
1758146966.173,1758146966173,5.476000070571899,5476,710.7692,749.0476,605.6044,796.99634
1758146966.175,1758146966175,5.477999925613403,5478,708.7546,722.8571,724.87177,789.34064
1758146966.175,1758146966175,5.477999925613403,5478,857.8388,832.0513,945.2747,795.38464
1758146966.176,1758146966176,5.479000091552734,5479,901.3553,887.6557,891.685,807.47253
1758146966.176,1758146966176,5.479000091552734,5479,754.2857,782.49084,693.44324,808.2784
1758146966.219,1758146966219,5.522000074386597,5522,680.54944,710.3663,721.6484,798.60803
1758146966.219,1758146966219,5.522000074386597,5522,810.293,799.81683,900.9524,803.0403
1758146966.22,1758146966220,5.523000001907349,5523,911.4286,894.10254,932.381,811.9048
1758146966.22,1758146966220,5.523000001907349,5523,791.75824,817.1429,720.84247,806.6667
1758146966.22,1758146966220,5.523000001907349,5523,676.1172,713.9927,636.2271,799.41394
1758146966.221,1758146966221,5.523999929428101,5524,777.6557,774.43225,910.2198,803.44324
1758146966.221,1758146966221,5.523999929428101,5524,914.65204,887.25275,963.8095,809.89014
1758146966.221,1758146966221,5.523999929428101,5524,834.0659,846.9597,745.42126,809.4872
1758146966.222,1758146966222,5.5249998569488525,5525,690.2198,727.6923,660.40295,802.6374
1758146966.222,1758146966222,5.5249998569488525,5525,737.3626,739.3773,765.9707,797.8022
1758146966.222,1758146966222,5.5249998569488525,5525,884.83514,857.4359,911.8315,805.4579
1758146966.222,1758146966222,5.5249998569488525,5525,871.9414,871.53845,804.65204,810.696
1758146966.265,1758146966265,5.568000078201294,5568,720.84247,753.47986,677.72894,802.6374
1758146966.266,1758146966266,5.569000005722046,5569,697.8755,713.5897,751.06226,798.20514
1758146966.266,1758146966266,5.569000005722046,5569,840.9158,819.5604,909.011,798.20514
1758146966.266,1758146966266,5.569000005722046,5569,901.75824,886.8498,890.87915,803.8461
1758146966.267,1758146966267,5.569999933242798,5570,763.1502,788.5348,726.8865,805.4579
1758146966.267,1758146966267,5.569999933242798,5570,680.9524,709.5604,770.80585,799.41394
1758146966.267,1758146966267,5.569999933242798,5570,804.65204,790.14655,904.57874,799.41394
1758146966.268,1758146966268,5.57099986076355,5571,916.6667,884.83514,840.5128,806.6667
1758146966.268,1758146966268,5.57099986076355,5571,803.8461,814.3223,707.1429,803.0403
1758146966.268,1758146966268,5.57099986076355,5571,686.1905,715.2015,688.60803,793.7729
1758146966.27,1758146966270,5.572999954223633,5573,780.07324,768.7912,900.54944,794.17584
1758146966.27,1758146966270,5.572999954223633,5573,917.8755,878.3883,976.30035,805.8608
1758146966.311,1758146966311,5.614000082015991,5614,852.1978,857.8388,741.79486,815.5311
1758146966.311,1758146966311,5.614000082015991,5614,701.0989,741.39197,648.71796,808.2784
1758146966.312,1758146966312,5.615000009536743,5615,733.73627,737.76556,808.2784,804.2491
1758146966.312,1758146966312,5.615000009536743,5615,881.6117,852.1978,918.68134,808.68134
1758146966.313,1758146966313,5.615999937057495,5616,886.04395,885.64105,890.87915,811.50183
1758146966.313,1758146966313,5.615999937057495,5616,734.1392,775.64105,763.1502,806.26373
1758146966.313,1758146966313,5.615999937057495,5616,691.8315,718.8278,700.293,798.60803
1758146966.313,1758146966313,5.615999937057495,5616,833.663,819.5604,834.4689,802.6374
1758146966.314,1758146966314,5.616999864578247,5617,908.60803,899.7436,921.0989,812.3077
1758146966.314,1758146966314,5.616999864578247,5617,771.2088,807.0696,681.75824,806.6667
1758146966.314,1758146966314,5.616999864578247,5617,676.1172,711.1722,636.2271,798.60803
1758146966.315,1758146966315,5.618000030517578,5618,794.57874,784.10254,902.96704,801.4286
1758146966.354,1758146966354,5.6570000648498535,5657,911.4286,887.6557,952.9304,807.47253
1758146966.355,1758146966355,5.6579999923706055,5658,811.50183,825.6044,725.6777,808.68134
1758146966.355,1758146966355,5.6579999923706055,5658,684.9817,716.8132,681.3553,799.41394
1758146966.356,1758146966356,5.658999919891357,5659,757.50916,753.47986,792.5641,797.3993
1758146966.356,1758146966356,5.658999919891357,5659,903.36993,869.92676,952.52747,803.8461
1758146966.356,1758146966356,5.658999919891357,5659,857.03296,860.65936,859.0476,806.26373
1758146966.357,1758146966357,5.6600000858306885,5660,701.9048,742.1978,666.04395,801.8315
1758146966.357,1758146966357,5.6600000858306885,5660,718.4249,727.28937,726.4835,800.2198
1758146966.357,1758146966357,5.6600000858306885,5660,871.53845,840.9158,899.7436,805.8608
1758146966.358,1758146966358,5.66100001335144,5661,900.54944,890.07324,871.9414,809.4872
1758146966.358,1758146966358,5.66100001335144,5661,757.1062,782.8938,720.0366,802.6374
1758146966.358,1758146966358,5.66100001335144,5661,709.9634,719.2308,706.337,796.1905
1758146966.388,1758146966388,5.690999984741211,5691,850.989,821.978,888.86444,801.02563
1758146966.388,1758146966388,5.690999984741211,5691,932.7839,914.2491,933.9927,807.8755
1758146966.388,1758146966388,5.690999984741211,5691,793.36993,832.4542,718.022,809.4872
1758146966.389,1758146966389,5.691999912261963,5692,673.2967,733.3333,642.27106,807.47253
1758146966.389,1758146966389,5.691999912261963,5692,773.22345,791.3553,868.71796,807.8755
1758146966.39,1758146966390,5.693000078201294,5693,904.9817,901.3553,1019.41394,813.1135
1758146966.39,1758146966390,5.693000078201294,5693,820.3663,854.21246,775.2381,810.293
1758146966.39,1758146966390,5.693000078201294,5693,684.9817,735.7509,624.5421,804.65204
1758146966.391,1758146966391,5.694000005722046,5694,748.6447,758.315,838.49817,808.68134
1758146966.391,1758146966391,5.694000005722046,5694,898.93774,874.35895,901.75824,816.337
1758146966.391,1758146966391,5.694000005722046,5694,876.77655,875.16486,773.6264,813.1135
1758146966.392,1758146966392,5.694999933242798,5695,728.9011,756.30035,665.64105,803.0403
1758146966.425,1758146966425,5.727999925613403,5728,724.4689,731.31866,777.25275,801.4286
1758146966.425,1758146966425,5.727999925613403,5728,875.16486,843.73627,946.4835,805.4579
1758146966.426,1758146966426,5.729000091552734,5729,912.23444,895.31134,861.8681,805.8608
1758146966.426,1758146966426,5.729000091552734,5729,759.92676,784.5055,657.5824,800.2198
1758146966.426,1758146966426,5.729000091552734,5729,700.293,716.0073,750.2564,798.60803
1758146966.426,1758146966426,5.729000091552734,5729,834.4689,809.4872,971.8681,802.23444
1758146966.427,1758146966427,5.730000019073486,5730,934.3956,898.93774,951.31866,807.8755
1758146966.427,1758146966427,5.730000019073486,5730,815.5311,817.9487,676.52014,807.8755
1758146966.427,1758146966427,5.730000019073486,5730,692.6374,709.15753,617.6923,796.1905
1758146966.428,1758146966428,5.730999946594238,5731,785.31134,765.56775,877.98535,796.5934
1758146966.428,1758146966428,5.730999946594238,5731,921.9048,881.6117,933.1868,805.4579
1758146966.428,1758146966428,5.730999946594238,5731,848.97437,845.7509,726.08057,803.8461
1758146966.49,1758146966490,5.792999982833862,5793,709.5604,726.08057,663.22345,799.011
1758146966.491,1758146966491,5.793999910354614,5794,752.27106,736.1539,826.0073,800.6227
1758146966.492,1758146966492,5.795000076293945,5795,897.326,848.5714,923.91943,803.8461
1758146966.493,1758146966493,5.796000003814697,5796,884.83514,866.7033,798.60803,802.6374
1758146966.493,1758146966493,5.796000003814697,5796,729.707,755.89746,700.293,797.3993
1758146966.493,1758146966493,5.796000003814697,5796,705.5311,716.0073,825.2015,795.38464
1758146966.493,1758146966493,5.796000003814697,5796,848.97437,817.5458,910.6227,798.60803
1758146966.494,1758146966494,5.796999931335449,5797,910.6227,883.6264,844.1392,803.44324
1758146966.494,1758146966494,5.796999931335449,5797,777.25275,791.3553,718.4249,803.0403
1758146966.494,1758146966494,5.796999931335449,5797,693.0403,708.3516,665.2381,797.8022
1758146966.495,1758146966495,5.797999858856201,5798,811.50183,786.52014,854.21246,799.41394
1758146966.495,1758146966495,5.797999858856201,5798,925.12823,886.4469,910.6227,806.6667
1758146966.519,1758146966519,5.822000026702881,5822,821.5751,825.2015,776.4469,807.47253
1758146966.52,1758146966520,5.822999954223633,5823,689.81683,716.8132,697.47253,800.6227
1758146966.52,1758146966520,5.822999954223633,5823,764.7619,757.50916,810.696,802.6374
1758146966.521,1758146966521,5.823999881744385,5824,906.5934,875.16486,953.73627,809.0842
1758146966.521,1758146966521,5.823999881744385,5824,845.34796,850.58606,782.49084,808.2784
1758146966.521,1758146966521,5.823999881744385,5824,695.05493,732.1245,683.7729,803.0403
1758146966.522,1758146966522,5.825000047683716,5825,725.2747,728.0952,831.6484,799.011
1758146966.522,1758146966522,5.825000047683716,5825,877.1795,840.10986,853.8095,802.23444
1758146966.522,1758146966522,5.825000047683716,5825,890.07324,875.9707,812.71063,809.4872
1758146966.523,1758146966523,5.825999975204468,5826,744.61536,766.77655,714.3956,804.2491
1758146966.523,1758146966523,5.825999975204468,5826,703.1135,708.3516,728.49817,797.8022
1758146966.523,1758146966523,5.825999975204468,5826,841.7216,807.0696,893.69965,802.23444
1758146966.579,1758146966579,5.881999969482422,5882,919.89014,886.4469,912.6374,809.89014
1758146966.58,1758146966580,5.882999897003174,5883,782.49084,796.1905,744.61536,807.0696
1758146966.581,1758146966581,5.884000062942505,5884,682.5641,705.9341,680.14655,799.81683
1758146966.581,1758146966581,5.884000062942505,5884,799.41394,780.87915,851.79486,805.05493
1758146966.583,1758146966583,5.885999917984009,5886,925.5311,894.90845,1018.20514,812.3077
1758146966.584,1758146966584,5.88700008392334,5887,828.8278,842.9304,794.17584,811.50183
1758146966.585,1758146966585,5.888000011444092,5888,699.0842,730.10986,639.0476,805.8608
1758146966.585,1758146966585,5.888000011444092,5888,762.3443,757.1062,794.17584,799.41394
1758146966.586,1758146966586,5.888999938964844,5889,904.57874,872.74725,967.8388,805.8608
1758146966.586,1758146966586,5.888999938964844,5889,870.7326,867.1062,779.2674,811.50183
1758146966.587,1758146966587,5.889999866485596,5890,720.4396,744.61536,618.0952,801.4286
1758146966.587,1758146966587,5.889999866485596,5890,732.1245,728.49817,775.2381,798.20514
1758146966.611,1758146966611,5.914000034332275,5914,882.4176,845.34796,951.31866,805.8608
1758146966.612,1758146966612,5.914999961853027,5915,913.0403,894.5055,859.45056,813.91943
1758146966.612,1758146966612,5.914999961853027,5915,764.35895,788.93774,686.1905,812.71063
1758146966.612,1758146966612,5.914999961853027,5915,700.293,718.8278,719.2308,802.23444
1758146966.613,1758146966613,5.915999889373779,5916,837.28937,806.26373,938.4249,802.6374
1758146966.613,1758146966613,5.915999889373779,5916,933.9927,898.93774,1016.5934,811.9048
1758146966.613,1758146966613,5.915999889373779,5916,798.60803,813.1135,723.663,806.26373
1758146966.614,1758146966614,5.91700005531311,5917,684.17584,711.978,558.86444,799.41394
1758146966.614,1758146966614,5.91700005531311,5917,795.78754,783.69965,827.2161,808.68134
1758146966.615,1758146966615,5.917999982833862,5918,925.5311,894.90845,975.4945,813.91943
1758146966.615,1758146966615,5.917999982833862,5918,840.10986,846.1539,755.4945,809.0842
1758146966.615,1758146966615,5.917999982833862,5918,703.1135,734.1392,651.53845,803.0403
1758146966.665,1758146966665,5.9679999351501465,5968,755.09155,751.4652,801.4286,801.8315
1758146966.666,1758146966666,5.968999862670898,5969,900.54944,865.4945,950.9158,807.8755
1758146966.666,1758146966666,5.968999862670898,5969,876.3736,873.5531,830.84247,809.4872
1758146966.666,1758146966666,5.968999862670898,5969,716.4103,752.27106,625.7509,801.8315
1758146966.666,1758146966666,5.968999862670898,5969,702.3077,723.2601,773.22345,798.60803
1758146966.667,1758146966667,5.9700000286102295,5970,851.39197,833.663,990.80585,803.0403
1758146966.668,1758146966668,5.9709999561309814,5971,897.326,890.4762,886.4469,807.47253
1758146966.669,1758146966669,5.971999883651733,5972,751.06226,785.7143,642.674,803.44324
1758146966.669,1758146966669,5.971999883651733,5972,680.14655,711.978,695.8608,799.81683
1758146966.669,1758146966669,5.971999883651733,5972,810.293,798.60803,836.4835,803.8461
1758146966.669,1758146966669,5.971999883651733,5972,918.68134,894.90845,913.8461,809.0842
1758146966.67,1758146966670,5.9730000495910645,5973,805.05493,826.8132,757.50916,812.3077
1758146966.699,1758146966699,6.001999855041504,6002,680.54944,714.3956,637.03296,806.6667
1758146966.699,1758146966699,6.001999855041504,6002,771.6117,761.53845,870.32965,804.2491
1758146966.7,1758146966700,6.003000020980835,6003,908.60803,874.35895,969.85345,810.293
1758146966.7,1758146966700,6.003000020980835,6003,836.4835,844.5421,744.21246,812.3077
1758146966.7,1758146966700,6.003000020980835,6003,690.6227,731.31866,685.38464,802.23444
1758146966.7,1758146966700,6.003000020980835,6003,729.304,733.3333,882.01465,795.78754
1758146966.701,1758146966701,6.003999948501587,6004,877.1795,842.52747,926.7399,801.8315
1758146966.701,1758146966701,6.003999948501587,6004,876.3736,867.50916,777.6557,807.47253
1758146966.701,1758146966701,6.003999948501587,6004,728.49817,759.12085,621.31866,800.6227
1758146966.702,1758146966702,6.004999876022339,6005,696.26373,716.4103,724.4689,795.78754
1758146966.702,1758146966702,6.004999876022339,6005,842.1245,821.978,952.1245,802.23444
1758146966.702,1758146966702,6.004999876022339,6005,911.02563,891.28204,911.8315,809.0842
1758146966.751,1758146966751,6.053999900817871,6054,769.19415,790.9524,712.7839,803.44324
1758146966.752,1758146966752,6.055000066757202,6055,680.9524,709.15753,704.3223,798.20514
1758146966.753,1758146966753,6.055999994277954,6056,802.23444,790.9524,913.44324,802.6374
1758146966.753,1758146966753,6.055999994277954,6056,912.23444,888.0586,931.978,809.89014
1758146966.754,1758146966754,6.056999921798706,6057,807.0696,822.7839,713.5897,808.2784
1758146966.754,1758146966754,6.056999921798706,6057,687.8022,717.2161,727.28937,801.02563
1758146966.755,1758146966755,6.058000087738037,6058,764.35895,757.50916,875.16486,798.20514
1758146966.755,1758146966755,6.058000087738037,6058,899.34064,869.12085,948.0952,800.6227
1758146966.757,1758146966757,6.059999942779541,6060,851.79486,858.24176,785.31134,803.0403
1758146966.758,1758146966758,6.060999870300293,6061,710.3663,744.21246,581.4286,797.3993
1758146966.758,1758146966758,6.060999870300293,6061,731.7216,731.7216,759.5238,797.8022
1758146966.758,1758146966758,6.060999870300293,6061,888.46155,846.55676,927.1429,811.50183
1758146966.793,1758146966793,6.0959999561309814,6096,907.3993,882.8205,857.03296,814.3223
1758146966.793,1758146966793,6.0959999561309814,6096,751.4652,776.4469,707.9487,807.0696
1758146966.794,1758146966794,6.096999883651733,6097,701.50183,716.0073,737.76556,800.2198
1758146966.794,1758146966794,6.096999883651733,6097,846.9597,815.5311,930.3663,800.2198
1758146966.794,1758146966794,6.096999883651733,6097,917.0696,894.10254,934.7985,807.47253
1758146966.795,1758146966795,6.0980000495910645,6098,781.685,803.44324,743.8095,806.6667
1758146966.795,1758146966795,6.0980000495910645,6098,697.0696,722.4542,699.0842,802.6374
1758146966.796,1758146966796,6.098999977111816,6099,797.3993,786.9231,809.89014,804.2491
1758146966.796,1758146966796,6.098999977111816,6099,918.68134,893.2967,883.6264,811.0989
1758146966.796,1758146966796,6.098999977111816,6099,829.6337,844.94507,761.53845,811.0989
1758146966.797,1758146966797,6.099999904632568,6100,692.6374,730.9158,655.56775,805.4579
1758146966.797,1758146966797,6.099999904632568,6100,752.674,756.30035,796.5934,803.0403
1758146966.876,1758146966876,6.178999900817871,6179,901.3553,873.95605,971.06226,806.26373
1758146966.876,1758146966876,6.178999900817871,6179,866.30035,875.56775,826.0073,809.89014
1758146966.877,1758146966877,6.180000066757202,6180,713.9927,761.9414,630.58606,808.2784
1758146966.877,1758146966877,6.180000066757202,6180,719.2308,738.97437,773.6264,803.44324
1758146966.877,1758146966877,6.180000066757202,6180,871.13556,847.3626,977.9121,806.6667
1758146966.878,1758146966878,6.180999994277954,6181,909.81683,893.69965,935.2015,813.1135
1758146966.878,1758146966878,6.180999994277954,6181,765.16486,784.5055,673.69965,809.0842
1758146966.878,1758146966878,6.180999994277954,6181,693.44324,708.3516,611.6484,801.4286
1758146966.878,1758146966878,6.180999994277954,6181,826.0073,801.02563,930.7692,804.2491
1758146966.879,1758146966879,6.181999921798706,6182,925.9341,893.69965,950.5128,811.0989
1758146966.88,1758146966880,6.183000087738037,6183,794.57874,809.89014,640.65936,806.6667
1758146966.881,1758146966881,6.184000015258789,6184,678.1319,712.7839,620.9158,801.4286
1758146966.916,1758146966916,6.218999862670898,6219,779.2674,772.4176,873.1502,803.44324
1758146966.916,1758146966916,6.218999862670898,6219,917.8755,888.46155,982.74725,808.68134
1758146966.917,1758146966917,6.2200000286102295,6220,839.707,855.42126,745.0183,809.89014
1758146966.917,1758146966917,6.2200000286102295,6220,694.65204,735.7509,602.7839,803.0403
1758146966.917,1758146966917,6.2200000286102295,6220,747.8388,748.24176,847.3626,799.41394
1758146966.917,1758146966917,6.2200000286102295,6220,897.72894,870.7326,1067.7656,805.8608
1758146966.918,1758146966918,6.2209999561309814,6221,878.3883,884.43225,812.3077,811.50183
1758146966.918,1758146966918,6.2209999561309814,6221,725.2747,760.7326,535.89746,805.8608
1758146966.918,1758146966918,6.2209999561309814,6221,713.9927,725.2747,740.18317,801.02563
1758146966.919,1758146966919,6.221999883651733,6222,861.06226,831.2454,987.5824,805.05493
